,dates,Minnesota_UnitedStates.CTP_CovidCases_Multiracial.data,Minnesota_UnitedStates.CTP_CovidCases_Multiracial.missing,Minnesota_UnitedStates.CTP_CovidCases_Other.data,Minnesota_UnitedStates.CTP_CovidCases_Other.missing,Minnesota_UnitedStates.CTP_CovidCases_LatinX.data,Minnesota_UnitedStates.CTP_CovidCases_LatinX.missing,Minnesota_UnitedStates.CTP_CovidCases_NHPI.data,Minnesota_UnitedStates.CTP_CovidCases_NHPI.missing,Massachusetts_UnitedStates.CTP_CovidCases_Multiracial.data,Massachusetts_UnitedStates.CTP_CovidCases_Multiracial.missing,Massachusetts_UnitedStates.CTP_CovidCases_Other.data,Massachusetts_UnitedStates.CTP_CovidCases_Other.missing,Massachusetts_UnitedStates.CTP_CovidCases_LatinX.data,Massachusetts_UnitedStates.CTP_CovidCases_LatinX.missing,Massachusetts_UnitedStates.CTP_CovidCases_NHPI.data,Massachusetts_UnitedStates.CTP_CovidCases_NHPI.missing,Nebraska_UnitedStates.CTP_CovidCases_Multiracial.data,Nebraska_UnitedStates.CTP_CovidCases_Multiracial.missing,Nebraska_UnitedStates.CTP_CovidCases_Other.data,Nebraska_UnitedStates.CTP_CovidCases_Other.missing,Nebraska_UnitedStates.CTP_CovidCases_LatinX.data,Nebraska_UnitedStates.CTP_CovidCases_LatinX.missing,Nebraska_UnitedStates.CTP_CovidCases_NHPI.data,Nebraska_UnitedStates.CTP_CovidCases_NHPI.missing,Maryland_UnitedStates.CTP_CovidCases_Multiracial.data,Maryland_UnitedStates.CTP_CovidCases_Multiracial.missing,Maryland_UnitedStates.CTP_CovidCases_Other.data,Maryland_UnitedStates.CTP_CovidCases_Other.missing,Maryland_UnitedStates.CTP_CovidCases_LatinX.data,Maryland_UnitedStates.CTP_CovidCases_LatinX.missing,Maryland_UnitedStates.CTP_CovidCases_NHPI.data,Maryland_UnitedStates.CTP_CovidCases_NHPI.missing,Missouri_UnitedStates.CTP_CovidCases_Multiracial.data,Missouri_UnitedStates.CTP_CovidCases_Multiracial.missing,Missouri_UnitedStates.CTP_CovidCases_Other.data,Missouri_UnitedStates.CTP_CovidCases_Other.missing,Missouri_UnitedStates.CTP_CovidCases_LatinX.data,Missouri_UnitedStates.CTP_CovidCases_LatinX.missing,Missouri_UnitedStates.CTP_CovidCases_NHPI.data,Missouri_UnitedStates.CTP_CovidCases_NHPI.missing,Nevada_UnitedStates.CTP_CovidCases_Multiracial.data,Nevada_UnitedStates.CTP_CovidCases_Multiracial.missing,Nevada_UnitedStates.CTP_CovidCases_Other.data,Nevada_UnitedStates.CTP_CovidCases_Other.missing,Nevada_UnitedStates.CTP_CovidCases_LatinX.data,Nevada_UnitedStates.CTP_CovidCases_LatinX.missing,Nevada_UnitedStates.CTP_CovidCases_NHPI.data,Nevada_UnitedStates.CTP_CovidCases_NHPI.missing,Maine_UnitedStates.CTP_CovidCases_Multiracial.data,Maine_UnitedStates.CTP_CovidCases_Multiracial.missing,Maine_UnitedStates.CTP_CovidCases_Other.data,Maine_UnitedStates.CTP_CovidCases_Other.missing,Maine_UnitedStates.CTP_CovidCases_LatinX.data,Maine_UnitedStates.CTP_CovidCases_LatinX.missing,Maine_UnitedStates.CTP_CovidCases_NHPI.data,Maine_UnitedStates.CTP_CovidCases_NHPI.missing,Mississippi_UnitedStates.CTP_CovidCases_Multiracial.data,Mississippi_UnitedStates.CTP_CovidCases_Multiracial.missing,Mississippi_UnitedStates.CTP_CovidCases_Other.data,Mississippi_UnitedStates.CTP_CovidCases_Other.missing,Mississippi_UnitedStates.CTP_CovidCases_LatinX.data,Mississippi_UnitedStates.CTP_CovidCases_LatinX.missing,Mississippi_UnitedStates.CTP_CovidCases_NHPI.data,Mississippi_UnitedStates.CTP_CovidCases_NHPI.missing,Montana_UnitedStates.CTP_CovidCases_Multiracial.data,Montana_UnitedStates.CTP_CovidCases_Multiracial.missing,Montana_UnitedStates.CTP_CovidCases_Other.data,Montana_UnitedStates.CTP_CovidCases_Other.missing,Montana_UnitedStates.CTP_CovidCases_LatinX.data,Montana_UnitedStates.CTP_CovidCases_LatinX.missing,Montana_UnitedStates.CTP_CovidCases_NHPI.data,Montana_UnitedStates.CTP_CovidCases_NHPI.missing,NewHampshire_UnitedStates.CTP_CovidCases_Multiracial.data,NewHampshire_UnitedStates.CTP_CovidCases_Multiracial.missing,NewHampshire_UnitedStates.CTP_CovidCases_Other.data,NewHampshire_UnitedStates.CTP_CovidCases_Other.missing,NewHampshire_UnitedStates.CTP_CovidCases_LatinX.data,NewHampshire_UnitedStates.CTP_CovidCases_LatinX.missing,NewHampshire_UnitedStates.CTP_CovidCases_NHPI.data,NewHampshire_UnitedStates.CTP_CovidCases_NHPI.missing
0,2020-03-24,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-25,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-26,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-27,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-28,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-29,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-30,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-31,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-01,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-02,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-03,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-04,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-05,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-06,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-07,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-08,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-09,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-10,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-11,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-12,0.0,100,48.0,0,0.0,100,8.0,0,0.0,100,733.0,0,1885.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,861.0,0,0.0,100,0.0,100,166.0,0,83.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,250.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-13,0.0,100,48.0,0,0.0,100,8.0,0,0.0,100,733.0,0,1885.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,861.0,0,0.0,100,0.0,100,166.0,0,83.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,250.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-14,0.0,100,48.0,0,0.0,100,8.0,0,0.0,100,733.0,0,1885.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,861.0,0,0.0,100,0.0,100,166.0,0,83.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,250.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-15,0.0,100,36.0,0,0.0,100,8.0,0,0.0,100,916.0,0,2537.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,357.0,0,1075.0,0,0.0,100,146.0,0,97.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,236.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-16,0.0,100,36.0,0,0.0,100,8.0,0,0.0,100,916.0,0,2537.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,357.0,0,1075.0,0,0.0,100,146.0,0,97.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,236.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-17,0.0,100,36.0,0,0.0,100,8.0,0,0.0,100,916.0,0,2537.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,357.0,0,1075.0,0,0.0,100,146.0,0,97.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,236.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-18,0.0,100,36.0,0,0.0,100,8.0,0,0.0,100,916.0,0,2537.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,357.0,0,1075.0,0,0.0,100,146.0,0,97.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,236.0,0,0.0,100,0.0,100,0.0,100,1.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-19,0.0,100,94.0,0,0.0,100,11.0,0,0.0,100,1239.0,0,3818.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,505.0,0,1639.0,0,0.0,100,170.0,0,113.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,337.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-20,0.0,100,94.0,0,0.0,100,11.0,0,0.0,100,1239.0,0,3818.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,505.0,0,1639.0,0,0.0,100,170.0,0,113.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,337.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-21,0.0,100,94.0,0,0.0,100,11.0,0,0.0,100,1239.0,0,3818.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,505.0,0,1639.0,0,0.0,100,170.0,0,113.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,337.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-22,0.0,100,163.0,0,0.0,100,13.0,0,0.0,100,1503.0,0,4595.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,571.0,0,2033.0,0,0.0,100,184.0,0,122.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,420.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,51.0,0,70.0,0,0.0,100
0,2020-04-23,0.0,100,163.0,0,0.0,100,13.0,0,0.0,100,1503.0,0,4595.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,571.0,0,2033.0,0,0.0,100,184.0,0,122.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,420.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,51.0,0,70.0,0,0.0,100
0,2020-04-24,0.0,100,163.0,0,0.0,100,13.0,0,0.0,100,1503.0,0,4595.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,571.0,0,2033.0,0,0.0,100,184.0,0,122.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,420.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,51.0,0,70.0,0,0.0,100
0,2020-04-25,0.0,100,163.0,0,0.0,100,13.0,0,0.0,100,1503.0,0,4595.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,571.0,0,2033.0,0,0.0,100,184.0,0,122.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,420.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,51.0,0,70.0,0,0.0,100
0,2020-04-26,0.0,100,324.0,0,396.0,0,18.0,0,0.0,100,1812.0,0,5933.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,707.0,0,2841.0,0,0.0,100,209.0,0,139.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,566.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,51.0,0,70.0,0,0.0,100
0,2020-04-27,0.0,100,324.0,0,396.0,0,18.0,0,0.0,100,1812.0,0,5933.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,707.0,0,2841.0,0,0.0,100,209.0,0,139.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,566.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,51.0,0,70.0,0,0.0,100
0,2020-04-28,0.0,100,324.0,0,396.0,0,18.0,0,0.0,100,1812.0,0,5933.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,707.0,0,2841.0,0,0.0,100,209.0,0,139.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,566.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,51.0,0,70.0,0,0.0,100
0,2020-04-29,92.0,0,464.0,0,603.0,0,23.0,0,0.0,100,2049.0,0,7111.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,747.0,0,3473.0,0,0.0,100,222.0,0,148.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,18.0,0,0.0,100,13.0,0,0.0,100,638.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,82.0,0,103.0,0,0.0,100
0,2020-04-30,92.0,0,464.0,0,603.0,0,23.0,0,0.0,100,2049.0,0,7111.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,747.0,0,3473.0,0,0.0,100,222.0,0,148.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,18.0,0,0.0,100,13.0,0,0.0,100,638.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,82.0,0,103.0,0,0.0,100
0,2020-05-01,92.0,0,464.0,0,603.0,0,23.0,0,0.0,100,2049.0,0,7111.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,747.0,0,3473.0,0,0.0,100,222.0,0,148.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,18.0,0,0.0,100,13.0,0,0.0,100,638.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,82.0,0,103.0,0,0.0,100
0,2020-05-02,92.0,0,464.0,0,603.0,0,23.0,0,0.0,100,2049.0,0,7111.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,747.0,0,3473.0,0,0.0,100,222.0,0,148.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,18.0,0,0.0,100,13.0,0,0.0,100,638.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,82.0,0,103.0,0,0.0,100
0,2020-05-03,133.0,0,666.0,0,603.0,0,33.0,0,0.0,100,2383.0,0,8442.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,989.0,0,4625.0,0,0.0,100,251.0,0,251.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,18.0,0,0.0,100,13.0,0,0.0,100,802.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,82.0,0,103.0,0,0.0,100
0,2020-05-04,133.0,0,666.0,0,603.0,0,33.0,0,0.0,100,2383.0,0,8442.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,989.0,0,4625.0,0,0.0,100,251.0,0,251.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,18.0,0,0.0,100,13.0,0,0.0,100,802.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,82.0,0,103.0,0,0.0,100
0,2020-05-05,133.0,0,666.0,0,603.0,0,33.0,0,0.0,100,2383.0,0,8442.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,989.0,0,4625.0,0,0.0,100,251.0,0,251.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,18.0,0,0.0,100,13.0,0,0.0,100,802.0,0,0.0,100,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,82.0,0,103.0,0,0.0,100
0,2020-05-06,171.0,0,772.0,0,603.0,0,42.0,0,0.0,100,2592.0,0,9363.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,986.0,0,5394.0,0,0.0,100,273.0,0,364.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,26.0,0,0.0,100,13.0,0,0.0,100,262.0,0,427.0,0,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,82.0,0,103.0,0,0.0,100
0,2020-05-07,171.0,0,772.0,0,603.0,0,42.0,0,0.0,100,2592.0,0,9363.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,986.0,0,5394.0,0,0.0,100,273.0,0,364.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,26.0,0,0.0,100,13.0,0,0.0,100,262.0,0,427.0,0,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,82.0,0,103.0,0,0.0,100
0,2020-05-08,171.0,0,772.0,0,603.0,0,42.0,0,0.0,100,2592.0,0,9363.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,986.0,0,5394.0,0,0.0,100,273.0,0,364.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2.0,0,26.0,0,0.0,100,13.0,0,0.0,100,262.0,0,427.0,0,0.0,100,0.0,100,2.0,0,0.0,100,0.0,100,0.0,100,82.0,0,103.0,0,0.0,100
