,dates,Ohio_UnitedStates.CTP_CovidCases_Unknown.data,Ohio_UnitedStates.CTP_CovidCases_Unknown.missing,Ohio_UnitedStates.CTP_CovidCases_White.data,Ohio_UnitedStates.CTP_CovidCases_White.missing,Pennsylvania_UnitedStates.CTP_CovidCases_Unknown.data,Pennsylvania_UnitedStates.CTP_CovidCases_Unknown.missing,Pennsylvania_UnitedStates.CTP_CovidCases_White.data,Pennsylvania_UnitedStates.CTP_CovidCases_White.missing,RhodeIsland_UnitedStates.CTP_CovidCases_Unknown.data,RhodeIsland_UnitedStates.CTP_CovidCases_Unknown.missing,RhodeIsland_UnitedStates.CTP_CovidCases_White.data,RhodeIsland_UnitedStates.CTP_CovidCases_White.missing,Oklahoma_UnitedStates.CTP_CovidCases_Unknown.data,Oklahoma_UnitedStates.CTP_CovidCases_Unknown.missing,Oklahoma_UnitedStates.CTP_CovidCases_White.data,Oklahoma_UnitedStates.CTP_CovidCases_White.missing,Oregon_UnitedStates.CTP_CovidCases_Unknown.data,Oregon_UnitedStates.CTP_CovidCases_Unknown.missing,Oregon_UnitedStates.CTP_CovidCases_White.data,Oregon_UnitedStates.CTP_CovidCases_White.missing,NorthDakota_UnitedStates.CTP_CovidCases_Unknown.data,NorthDakota_UnitedStates.CTP_CovidCases_Unknown.missing,NorthDakota_UnitedStates.CTP_CovidCases_White.data,NorthDakota_UnitedStates.CTP_CovidCases_White.missing,NewMexico_UnitedStates.CTP_CovidCases_Unknown.data,NewMexico_UnitedStates.CTP_CovidCases_Unknown.missing,NewMexico_UnitedStates.CTP_CovidCases_White.data,NewMexico_UnitedStates.CTP_CovidCases_White.missing,NewYork_UnitedStates.CTP_CovidCases_Unknown.data,NewYork_UnitedStates.CTP_CovidCases_Unknown.missing,NewYork_UnitedStates.CTP_CovidCases_White.data,NewYork_UnitedStates.CTP_CovidCases_White.missing,NewJersey_UnitedStates.CTP_CovidCases_Unknown.data,NewJersey_UnitedStates.CTP_CovidCases_Unknown.missing,NewJersey_UnitedStates.CTP_CovidCases_White.data,NewJersey_UnitedStates.CTP_CovidCases_White.missing,NorthCarolina_UnitedStates.CTP_CovidCases_Unknown.data,NorthCarolina_UnitedStates.CTP_CovidCases_Unknown.missing,NorthCarolina_UnitedStates.CTP_CovidCases_White.data,NorthCarolina_UnitedStates.CTP_CovidCases_White.missing
0,2020-10-03,17699.0,0,87136.0,0,72642.0,0,61097.0,0,4820.0,0,7539.0,0,16381.0,0,49768.0,0,3947.0,0,14067.0,0,6276.0,0,12404.0,0,2358.0,0,4350.0,0,458649.0,0,0.0,100,71628.0,0,50663.0,0,43932.0,0,96728.0,0
0,2020-10-04,18515.0,0,90398.0,0,74271.0,0,63526.0,0,5148.0,0,7539.0,0,16982.0,0,52340.0,0,4675.0,0,14383.0,0,6785.0,0,13422.0,0,2394.0,0,4538.0,0,464582.0,0,0.0,100,72184.0,0,51872.0,0,44891.0,0,100535.0,0
0,2020-10-05,18515.0,0,90398.0,0,74271.0,0,63526.0,0,5148.0,0,7539.0,0,16982.0,0,52340.0,0,4675.0,0,14383.0,0,6785.0,0,13422.0,0,2394.0,0,4538.0,0,464582.0,0,0.0,100,72184.0,0,51872.0,0,44891.0,0,100535.0,0
0,2020-10-06,18515.0,0,90398.0,0,74271.0,0,63526.0,0,5148.0,0,7539.0,0,16982.0,0,52340.0,0,4675.0,0,14383.0,0,6785.0,0,13422.0,0,2394.0,0,4538.0,0,464582.0,0,0.0,100,72184.0,0,51872.0,0,44891.0,0,100535.0,0
0,2020-10-07,18871.0,0,93130.0,0,75257.0,0,65245.0,0,5019.0,0,7958.0,0,17283.0,0,54355.0,0,4252.0,0,15169.0,0,7135.0,0,14278.0,0,2603.0,0,4674.0,0,468268.0,0,0.0,100,72475.0,0,52549.0,0,45849.0,0,103467.0,0
0,2020-10-08,18871.0,0,93130.0,0,75257.0,0,65245.0,0,5019.0,0,7958.0,0,17283.0,0,54355.0,0,4252.0,0,15169.0,0,7135.0,0,14278.0,0,2603.0,0,4674.0,0,468268.0,0,0.0,100,72475.0,0,52549.0,0,45849.0,0,103467.0,0
0,2020-10-09,18871.0,0,93130.0,0,75257.0,0,65245.0,0,5019.0,0,7958.0,0,17283.0,0,54355.0,0,4252.0,0,15169.0,0,7135.0,0,14278.0,0,2603.0,0,4674.0,0,468268.0,0,0.0,100,72475.0,0,52549.0,0,45849.0,0,103467.0,0
0,2020-10-10,18871.0,0,93130.0,0,75257.0,0,65245.0,0,5019.0,0,7958.0,0,17283.0,0,54355.0,0,4252.0,0,15169.0,0,7135.0,0,14278.0,0,2603.0,0,4674.0,0,468268.0,0,0.0,100,72475.0,0,52549.0,0,45849.0,0,103467.0,0
0,2020-10-11,19900.0,0,97016.0,0,77755.0,0,67883.0,0,5537.0,0,7958.0,0,18310.0,0,57321.0,0,5170.0,0,15589.0,0,7906.0,0,15731.0,0,3097.0,0,4927.0,0,474286.0,0,0.0,100,73174.0,0,54139.0,0,47107.0,0,108194.0,0
0,2020-10-12,19900.0,0,97016.0,0,77755.0,0,67883.0,0,5537.0,0,7958.0,0,18310.0,0,57321.0,0,5170.0,0,15589.0,0,7906.0,0,15731.0,0,3097.0,0,4927.0,0,474286.0,0,0.0,100,73174.0,0,54139.0,0,47107.0,0,108194.0,0
0,2020-10-13,19900.0,0,97016.0,0,77755.0,0,67883.0,0,5537.0,0,7958.0,0,18310.0,0,57321.0,0,5170.0,0,15589.0,0,7906.0,0,15731.0,0,3097.0,0,4927.0,0,474286.0,0,0.0,100,73174.0,0,54139.0,0,47107.0,0,108194.0,0
0,2020-10-14,20649.0,0,100225.0,0,79294.0,0,69653.0,0,5313.0,0,8577.0,0,18860.0,0,59329.0,0,4632.0,0,16378.0,0,8368.0,0,16804.0,0,3144.0,0,5170.0,0,477940.0,0,0.0,100,73608.0,0,54987.0,0,47513.0,0,111136.0,0
0,2020-10-15,20649.0,0,100225.0,0,79294.0,0,69653.0,0,5313.0,0,8577.0,0,18860.0,0,59329.0,0,4632.0,0,16378.0,0,8368.0,0,16804.0,0,3144.0,0,5170.0,0,477940.0,0,0.0,100,73608.0,0,54987.0,0,47513.0,0,111136.0,0
0,2020-10-16,20649.0,0,100225.0,0,79294.0,0,69653.0,0,5313.0,0,8577.0,0,18860.0,0,59329.0,0,4632.0,0,16378.0,0,8368.0,0,16804.0,0,3144.0,0,5170.0,0,477940.0,0,0.0,100,73608.0,0,54987.0,0,47513.0,0,111136.0,0
0,2020-10-17,20649.0,0,100225.0,0,79294.0,0,69653.0,0,5313.0,0,8577.0,0,18860.0,0,59329.0,0,4632.0,0,16378.0,0,8368.0,0,16804.0,0,3144.0,0,5170.0,0,477940.0,0,0.0,100,73608.0,0,54987.0,0,47513.0,0,111136.0,0
0,2020-10-18,22313.0,0,105451.0,0,81437.0,0,72892.0,0,5840.0,0,8577.0,0,19950.0,0,62043.0,0,5303.0,0,16794.0,0,9578.0,0,18388.0,0,4226.0,0,5433.0,0,484281.0,0,0.0,100,77598.0,0,54987.0,0,49177.0,0,116228.0,0
0,2020-10-19,22313.0,0,105451.0,0,81437.0,0,72892.0,0,5840.0,0,8577.0,0,19950.0,0,62043.0,0,5303.0,0,16794.0,0,9578.0,0,18388.0,0,4226.0,0,5433.0,0,484281.0,0,0.0,100,77598.0,0,54987.0,0,49177.0,0,116228.0,0
0,2020-10-20,22313.0,0,105451.0,0,81437.0,0,72892.0,0,5840.0,0,8577.0,0,19950.0,0,62043.0,0,5303.0,0,16794.0,0,9578.0,0,18388.0,0,4226.0,0,5433.0,0,484281.0,0,0.0,100,77598.0,0,54987.0,0,49177.0,0,116228.0,0
0,2020-10-21,23286.0,0,109581.0,0,82600.0,0,75133.0,0,6094.0,0,9206.0,0,20491.0,0,64265.0,0,4858.0,0,17499.0,0,10468.0,0,19501.0,0,5090.0,0,5652.0,0,488506.0,0,0.0,100,75017.0,0,57349.0,0,49548.0,0,118893.0,0
0,2020-10-22,23286.0,0,109581.0,0,82600.0,0,75133.0,0,6094.0,0,9206.0,0,20491.0,0,64265.0,0,4858.0,0,17499.0,0,10468.0,0,19501.0,0,5090.0,0,5652.0,0,488506.0,0,0.0,100,75017.0,0,57349.0,0,49548.0,0,118893.0,0
0,2020-10-23,23286.0,0,109581.0,0,82600.0,0,75133.0,0,6094.0,0,9206.0,0,20491.0,0,64265.0,0,4858.0,0,17499.0,0,10468.0,0,19501.0,0,5090.0,0,5652.0,0,488506.0,0,0.0,100,75017.0,0,57349.0,0,49548.0,0,118893.0,0
0,2020-10-24,23286.0,0,109581.0,0,82600.0,0,75133.0,0,6094.0,0,9206.0,0,20491.0,0,64265.0,0,4858.0,0,17499.0,0,10468.0,0,19501.0,0,5090.0,0,5652.0,0,488506.0,0,0.0,100,75017.0,0,57349.0,0,49548.0,0,118893.0,0
0,2020-10-25,25285.0,0,115934.0,0,85429.0,0,79280.0,0,7089.0,0,9206.0,0,21580.0,0,67804.0,0,5762.0,0,17895.0,0,12168.0,0,21079.0,0,6378.0,0,5994.0,0,495464.0,0,0.0,100,76321.0,0,58810.0,0,50998.0,0,123935.0,0
0,2020-10-26,25285.0,0,115934.0,0,85429.0,0,79280.0,0,7089.0,0,9206.0,0,21580.0,0,67804.0,0,5762.0,0,17895.0,0,12168.0,0,21079.0,0,6378.0,0,5994.0,0,495464.0,0,0.0,100,76321.0,0,58810.0,0,50998.0,0,123935.0,0
0,2020-10-27,25285.0,0,115934.0,0,85429.0,0,79280.0,0,7089.0,0,9206.0,0,21580.0,0,67804.0,0,5762.0,0,17895.0,0,12168.0,0,21079.0,0,6378.0,0,5994.0,0,495464.0,0,0.0,100,76321.0,0,58810.0,0,50998.0,0,123935.0,0
0,2020-10-28,26496.0,0,120697.0,0,87965.0,0,82223.0,0,7213.0,0,10051.0,0,21580.0,0,67804.0,0,5277.0,0,18749.0,0,13049.0,0,22235.0,0,7217.0,0,6218.0,0,500677.0,0,0.0,100,77376.0,0,59954.0,0,51692.0,0,127308.0,0
0,2020-10-29,26496.0,0,120697.0,0,87965.0,0,82223.0,0,7213.0,0,10051.0,0,21580.0,0,67804.0,0,5277.0,0,18749.0,0,13049.0,0,22235.0,0,7217.0,0,6218.0,0,500677.0,0,0.0,100,77376.0,0,59954.0,0,51692.0,0,127308.0,0
0,2020-10-30,26496.0,0,120697.0,0,87965.0,0,82223.0,0,7213.0,0,10051.0,0,21580.0,0,67804.0,0,5277.0,0,18749.0,0,13049.0,0,22235.0,0,7217.0,0,6218.0,0,500677.0,0,0.0,100,77376.0,0,59954.0,0,51692.0,0,127308.0,0
0,2020-10-31,26496.0,0,120697.0,0,87965.0,0,82223.0,0,7213.0,0,10051.0,0,21580.0,0,67804.0,0,5277.0,0,18749.0,0,13049.0,0,22235.0,0,7217.0,0,6218.0,0,500677.0,0,0.0,100,77376.0,0,59954.0,0,51692.0,0,127308.0,0
0,2020-11-01,29642.0,0,128953.0,0,91675.0,0,86635.0,0,8143.0,0,10051.0,0,23198.0,0,72059.0,0,6433.0,0,19329.0,0,15405.0,0,24629.0,0,8537.0,0,6565.0,0,509735.0,0,0.0,100,78276.0,0,61927.0,0,52890.0,0,133455.0,0
0,2020-11-02,29642.0,100,128953.0,100,91675.0,100,86635.0,100,8143.0,100,10051.0,100,23198.0,100,72059.0,100,6433.0,100,19329.0,100,15405.0,100,24629.0,100,8537.0,100,6565.0,100,509735.0,100,0.0,100,78276.0,100,61927.0,100,52890.0,100,133455.0,100
0,2020-11-03,29642.0,100,128953.0,100,91675.0,100,86635.0,100,8143.0,100,10051.0,100,23198.0,100,72059.0,100,6433.0,100,19329.0,100,15405.0,100,24629.0,100,8537.0,100,6565.0,100,509735.0,100,0.0,100,78276.0,100,61927.0,100,52890.0,100,133455.0,100
