,dates,Colorado_UnitedStates.CTP_CovidCases_Unknown.data,Colorado_UnitedStates.CTP_CovidCases_Unknown.missing,Colorado_UnitedStates.CTP_CovidCases_White.data,Colorado_UnitedStates.CTP_CovidCases_White.missing,Kentucky_UnitedStates.CTP_CovidCases_Unknown.data,Kentucky_UnitedStates.CTP_CovidCases_Unknown.missing,Kentucky_UnitedStates.CTP_CovidCases_White.data,Kentucky_UnitedStates.CTP_CovidCases_White.missing,Georgia_UnitedStates.CTP_CovidCases_Unknown.data,Georgia_UnitedStates.CTP_CovidCases_Unknown.missing,Georgia_UnitedStates.CTP_CovidCases_White.data,Georgia_UnitedStates.CTP_CovidCases_White.missing,Iowa_UnitedStates.CTP_CovidCases_Unknown.data,Iowa_UnitedStates.CTP_CovidCases_Unknown.missing,Iowa_UnitedStates.CTP_CovidCases_White.data,Iowa_UnitedStates.CTP_CovidCases_White.missing,Connecticut_UnitedStates.CTP_CovidCases_Unknown.data,Connecticut_UnitedStates.CTP_CovidCases_Unknown.missing,Connecticut_UnitedStates.CTP_CovidCases_White.data,Connecticut_UnitedStates.CTP_CovidCases_White.missing,Idaho_UnitedStates.CTP_CovidCases_Unknown.data,Idaho_UnitedStates.CTP_CovidCases_Unknown.missing,Idaho_UnitedStates.CTP_CovidCases_White.data,Idaho_UnitedStates.CTP_CovidCases_White.missing,Louisiana_UnitedStates.CTP_CovidCases_Unknown.data,Louisiana_UnitedStates.CTP_CovidCases_Unknown.missing,Louisiana_UnitedStates.CTP_CovidCases_White.data,Louisiana_UnitedStates.CTP_CovidCases_White.missing,Delaware_UnitedStates.CTP_CovidCases_Unknown.data,Delaware_UnitedStates.CTP_CovidCases_Unknown.missing,Delaware_UnitedStates.CTP_CovidCases_White.data,Delaware_UnitedStates.CTP_CovidCases_White.missing,Hawaii_UnitedStates.CTP_CovidCases_Unknown.data,Hawaii_UnitedStates.CTP_CovidCases_Unknown.missing,Hawaii_UnitedStates.CTP_CovidCases_White.data,Hawaii_UnitedStates.CTP_CovidCases_White.missing,Indiana_UnitedStates.CTP_CovidCases_Unknown.data,Indiana_UnitedStates.CTP_CovidCases_Unknown.missing,Indiana_UnitedStates.CTP_CovidCases_White.data,Indiana_UnitedStates.CTP_CovidCases_White.missing
0,2020-07-13,9475.0,0,11400.0,0,6363.0,0,9876.0,0,36173.0,0,27669.0,0,6718.0,0,22632.0,0,14383.0,0,16610.0,0,3574.0,0,5355.0,0,78122.0,0,0.0,100,1160.0,0,4135.0,0,293.0,0,205.0,0,12292.0,0,23494.0,0
0,2020-07-14,9475.0,0,11400.0,0,6363.0,0,9876.0,0,36173.0,0,27669.0,0,6718.0,0,22632.0,0,14383.0,0,16610.0,0,3574.0,0,5355.0,0,78122.0,0,0.0,100,1160.0,0,4135.0,0,293.0,0,205.0,0,12292.0,0,23494.0,0
0,2020-07-15,9787.0,0,11869.0,0,6446.0,0,10968.0,0,40637.0,0,29953.0,0,6538.0,0,23973.0,0,14110.0,0,17043.0,0,4151.0,0,6057.0,0,84131.0,0,0.0,100,1168.0,0,4241.0,0,365.0,0,205.0,0,12322.0,0,24730.0,0
0,2020-07-16,9787.0,0,11869.0,0,6446.0,0,10968.0,0,40637.0,0,29953.0,0,6538.0,0,23973.0,0,14110.0,0,17043.0,0,4151.0,0,6057.0,0,84131.0,0,0.0,100,1168.0,0,4241.0,0,365.0,0,205.0,0,12322.0,0,24730.0,0
0,2020-07-17,9787.0,0,11869.0,0,6446.0,0,10968.0,0,40637.0,0,29953.0,0,6538.0,0,23973.0,0,14110.0,0,17043.0,0,4151.0,0,6057.0,0,84131.0,0,0.0,100,1168.0,0,4241.0,0,365.0,0,205.0,0,12322.0,0,24730.0,0
0,2020-07-18,9787.0,0,11869.0,0,6446.0,0,10968.0,0,40637.0,0,29953.0,0,6538.0,0,23973.0,0,14110.0,0,17043.0,0,4151.0,0,6057.0,0,84131.0,0,0.0,100,1168.0,0,4241.0,0,365.0,0,205.0,0,12322.0,0,24730.0,0
0,2020-07-19,10672.0,0,12367.0,0,7964.0,0,11769.0,0,48125.0,0,32811.0,0,6970.0,0,25557.0,0,14359.0,0,17025.0,0,5069.0,0,7099.0,0,91706.0,0,0.0,100,1204.0,0,4468.0,0,331.0,0,221.0,0,13491.0,0,26104.0,0
0,2020-07-20,10672.0,0,12367.0,0,7964.0,0,11769.0,0,48125.0,0,32811.0,0,6970.0,0,25557.0,0,14359.0,0,17025.0,0,5069.0,0,7099.0,0,91706.0,0,0.0,100,1204.0,0,4468.0,0,331.0,0,221.0,0,13491.0,0,26104.0,0
0,2020-07-21,10672.0,0,12367.0,0,7964.0,0,11769.0,0,48125.0,0,32811.0,0,6970.0,0,25557.0,0,14359.0,0,17025.0,0,5069.0,0,7099.0,0,91706.0,0,0.0,100,1204.0,0,4468.0,0,331.0,0,221.0,0,13491.0,0,26104.0,0
0,2020-07-22,11311.0,0,12771.0,0,8094.0,0,12843.0,0,51414.0,0,35048.0,0,7215.0,0,26456.0,0,14198.0,0,17226.0,0,5465.0,0,7861.0,0,18469.0,0,31163.0,0,1221.0,0,4584.0,0,385.0,0,221.0,0,14392.0,0,26963.0,0
0,2020-07-23,11311.0,0,12771.0,0,8094.0,0,12843.0,0,51414.0,0,35048.0,0,7215.0,0,26456.0,0,14198.0,0,17226.0,0,5465.0,0,7861.0,0,18469.0,0,31163.0,0,1221.0,0,4584.0,0,385.0,0,221.0,0,14392.0,0,26963.0,0
0,2020-07-24,11311.0,0,12771.0,0,8094.0,0,12843.0,0,51414.0,0,35048.0,0,7215.0,0,26456.0,0,14198.0,0,17226.0,0,5465.0,0,7861.0,0,18469.0,0,31163.0,0,1221.0,0,4584.0,0,385.0,0,221.0,0,14392.0,0,26963.0,0
0,2020-07-25,11311.0,0,12771.0,0,8094.0,0,12843.0,0,51414.0,0,35048.0,0,7215.0,0,26456.0,0,14198.0,0,17226.0,0,5465.0,0,7861.0,0,18469.0,0,31163.0,0,1221.0,0,4584.0,0,385.0,0,221.0,0,14392.0,0,26963.0,0
0,2020-07-26,12463.0,0,13348.0,0,9110.0,0,14138.0,0,57222.0,0,38541.0,0,7596.0,0,28276.0,0,14777.0,0,17183.0,0,6256.0,0,8649.0,0,26689.0,0,31163.0,0,1288.0,0,4761.0,0,499.0,0,241.0,0,15811.0,0,28600.0,0
0,2020-07-27,12463.0,0,13348.0,0,9110.0,0,14138.0,0,57222.0,0,38541.0,0,7596.0,0,28276.0,0,14777.0,0,17183.0,0,6256.0,0,8649.0,0,26689.0,0,31163.0,0,1288.0,0,4761.0,0,499.0,0,241.0,0,15811.0,0,28600.0,0
0,2020-07-28,12463.0,0,13348.0,0,9110.0,0,14138.0,0,57222.0,0,38541.0,0,7596.0,0,28276.0,0,14777.0,0,17183.0,0,6256.0,0,8649.0,0,26689.0,0,31163.0,0,1288.0,0,4761.0,0,499.0,0,241.0,0,15811.0,0,28600.0,0
0,2020-07-29,12850.0,0,13819.0,0,9809.0,0,14885.0,0,61287.0,0,40916.0,0,7372.0,0,29054.0,0,14950.0,0,17496.0,0,6735.0,0,9421.0,0,18217.0,0,37524.0,0,1296.0,0,4900.0,0,681.0,0,241.0,0,14798.0,0,30602.0,0
0,2020-07-30,12850.0,0,13819.0,0,9809.0,0,14885.0,0,61287.0,0,40916.0,0,7372.0,0,29054.0,0,14950.0,0,17496.0,0,6735.0,0,9421.0,0,18217.0,0,37524.0,0,1296.0,0,4900.0,0,681.0,0,241.0,0,14798.0,0,30602.0,0
0,2020-07-31,12850.0,0,13819.0,0,9809.0,0,14885.0,0,61287.0,0,40916.0,0,7372.0,0,29054.0,0,14950.0,0,17496.0,0,6735.0,0,9421.0,0,18217.0,0,37524.0,0,1296.0,0,4900.0,0,681.0,0,241.0,0,14798.0,0,30602.0,0
0,2020-08-01,12850.0,0,13819.0,0,9809.0,0,14885.0,0,61287.0,0,40916.0,0,7372.0,0,29054.0,0,14950.0,0,17496.0,0,6735.0,0,9421.0,0,18217.0,0,37524.0,0,1296.0,0,4900.0,0,681.0,0,241.0,0,14798.0,0,30602.0,0
0,2020-08-02,9730.0,0,16301.0,0,10980.0,0,15878.0,0,66964.0,0,44617.0,0,7747.0,0,30989.0,0,15106.0,0,17541.0,0,7436.0,0,10145.0,0,25191.0,0,37524.0,0,1334.0,0,5061.0,0,890.0,0,266.0,0,16115.0,0,32228.0,0
0,2020-08-03,9730.0,0,16301.0,0,10980.0,0,15878.0,0,66964.0,0,44617.0,0,7747.0,0,30989.0,0,15106.0,0,17541.0,0,7436.0,0,10145.0,0,25191.0,0,37524.0,0,1334.0,0,5061.0,0,890.0,0,266.0,0,16115.0,0,32228.0,0
0,2020-08-04,9730.0,0,16301.0,0,10980.0,0,15878.0,0,66964.0,0,44617.0,0,7747.0,0,30989.0,0,15106.0,0,17541.0,0,7436.0,0,10145.0,0,25191.0,0,37524.0,0,1334.0,0,5061.0,0,890.0,0,266.0,0,16115.0,0,32228.0,0
0,2020-08-05,10123.0,0,16705.0,0,11368.0,0,16819.0,0,69553.0,0,47054.0,0,7933.0,0,31732.0,0,15438.0,0,17564.0,0,7874.0,0,10820.0,0,31387.0,0,37524.0,0,1367.0,0,5198.0,0,1411.0,0,266.0,0,15995.0,0,33788.0,0
0,2020-08-06,10123.0,0,16705.0,0,11368.0,0,16819.0,0,69553.0,0,47054.0,0,7933.0,0,31732.0,0,15438.0,0,17564.0,0,7874.0,0,10820.0,0,31387.0,0,37524.0,0,1367.0,0,5198.0,0,1411.0,0,266.0,0,15995.0,0,33788.0,0
0,2020-08-07,10123.0,0,16705.0,0,11368.0,0,16819.0,0,69553.0,0,47054.0,0,7933.0,0,31732.0,0,15438.0,0,17564.0,0,7874.0,0,10820.0,0,31387.0,0,37524.0,0,1367.0,0,5198.0,0,1411.0,0,266.0,0,15995.0,0,33788.0,0
0,2020-08-08,10123.0,0,16705.0,0,11368.0,0,16819.0,0,69553.0,0,47054.0,0,7933.0,0,31732.0,0,15438.0,0,17564.0,0,7874.0,0,10820.0,0,31387.0,0,37524.0,0,1367.0,0,5198.0,0,1411.0,0,266.0,0,15995.0,0,33788.0,0
0,2020-08-09,10265.0,0,17378.0,0,13196.0,0,16877.0,0,75671.0,0,50566.0,0,8303.0,0,33213.0,0,15262.0,0,17712.0,0,8634.0,0,11658.0,0,36843.0,0,37524.0,0,1366.0,0,5337.0,0,1773.0,0,307.0,0,17473.0,0,35864.0,0
0,2020-08-10,10265.0,0,17378.0,0,13196.0,0,16877.0,0,75671.0,0,50566.0,0,8303.0,0,33213.0,0,15262.0,0,17712.0,0,8634.0,0,11658.0,0,36843.0,0,37524.0,0,1366.0,0,5337.0,0,1773.0,0,307.0,0,17473.0,0,35864.0,0
0,2020-08-11,10265.0,0,17378.0,0,13196.0,0,16877.0,0,75671.0,0,50566.0,0,8303.0,0,33213.0,0,15262.0,0,17712.0,0,8634.0,0,11658.0,0,36843.0,0,37524.0,0,1366.0,0,5337.0,0,1773.0,0,307.0,0,17473.0,0,35864.0,0
0,2020-08-12,7675.0,0,19009.0,0,12620.0,0,19188.0,0,77998.0,0,53585.0,0,8468.0,0,34373.0,0,15429.0,0,17757.0,0,9157.0,0,12375.0,0,20025.0,0,46718.0,0,1381.0,0,5408.0,0,2233.0,0,307.0,0,17192.0,0,37652.0,0
0,2020-08-13,7675.0,0,19009.0,0,12620.0,0,19188.0,0,77998.0,0,53585.0,0,8468.0,0,34373.0,0,15429.0,0,17757.0,0,9157.0,0,12375.0,0,20025.0,0,46718.0,0,1381.0,0,5408.0,0,2233.0,0,307.0,0,17192.0,0,37652.0,0
0,2020-08-14,7675.0,0,19009.0,0,12620.0,0,19188.0,0,77998.0,0,53585.0,0,8468.0,0,34373.0,0,15429.0,0,17757.0,0,9157.0,0,12375.0,0,20025.0,0,46718.0,0,1381.0,0,5408.0,0,2233.0,0,307.0,0,17192.0,0,37652.0,0
0,2020-08-15,7675.0,0,19009.0,0,12620.0,0,19188.0,0,77998.0,0,53585.0,0,8468.0,0,34373.0,0,15429.0,0,17757.0,0,9157.0,0,12375.0,0,20025.0,0,46718.0,0,1381.0,0,5408.0,0,2233.0,0,307.0,0,17192.0,0,37652.0,0
0,2020-08-16,8034.0,0,19467.0,0,12723.0,0,21040.0,0,80416.0,0,57407.0,0,8915.0,0,36188.0,0,15328.0,0,17888.0,0,9742.0,0,13078.0,0,23639.0,0,46718.0,0,1398.0,0,5714.0,0,2926.0,0,351.0,0,18414.0,0,39658.0,0
0,2020-08-17,8034.0,0,19467.0,0,12723.0,0,21040.0,0,80416.0,0,57407.0,0,8915.0,0,36188.0,0,15328.0,0,17888.0,0,9742.0,0,13078.0,0,23639.0,0,46718.0,0,1398.0,0,5714.0,0,2926.0,0,351.0,0,18414.0,0,39658.0,0
0,2020-08-18,8034.0,0,19467.0,0,12723.0,0,21040.0,0,80416.0,0,57407.0,0,8915.0,0,36188.0,0,15328.0,0,17888.0,0,9742.0,0,13078.0,0,23639.0,0,46718.0,0,1398.0,0,5714.0,0,2926.0,0,351.0,0,18414.0,0,39658.0,0
0,2020-08-19,8015.0,0,19803.0,0,13167.0,0,22111.0,0,81447.0,0,60081.0,0,9068.0,0,36806.0,0,15470.0,0,18001.0,0,9958.0,0,13732.0,0,17136.0,0,50666.0,0,1415.0,0,5773.0,0,3493.0,0,351.0,0,18084.0,0,41300.0,0
0,2020-08-20,8015.0,0,19803.0,0,13167.0,0,22111.0,0,81447.0,0,60081.0,0,9068.0,0,36806.0,0,15470.0,0,18001.0,0,9958.0,0,13732.0,0,17136.0,0,50666.0,0,1415.0,0,5773.0,0,3493.0,0,351.0,0,18084.0,0,41300.0,0
0,2020-08-21,8015.0,0,19803.0,0,13167.0,0,22111.0,0,81447.0,0,60081.0,0,9068.0,0,36806.0,0,15470.0,0,18001.0,0,9958.0,0,13732.0,0,17136.0,0,50666.0,0,1415.0,0,5773.0,0,3493.0,0,351.0,0,18084.0,0,41300.0,0
0,2020-08-22,8015.0,0,19803.0,0,13167.0,0,22111.0,0,81447.0,0,60081.0,0,9068.0,0,36806.0,0,15470.0,0,18001.0,0,9958.0,0,13732.0,0,17136.0,0,50666.0,0,1415.0,0,5773.0,0,3493.0,0,351.0,0,18084.0,0,41300.0,0
0,2020-08-23,8183.0,0,20292.0,0,14046.0,0,23431.0,0,82274.0,0,64336.0,0,10139.0,0,38305.0,0,15490.0,0,18072.0,0,10391.0,0,14260.0,0,20176.0,0,50666.0,0,1434.0,0,5874.0,0,4033.0,0,381.0,0,19251.0,0,43187.0,0
0,2020-08-24,8183.0,0,20292.0,0,14046.0,0,23431.0,0,82274.0,0,64336.0,0,10139.0,0,38305.0,0,15490.0,0,18072.0,0,10391.0,0,14260.0,0,20176.0,0,50666.0,0,1434.0,0,5874.0,0,4033.0,0,381.0,0,19251.0,0,43187.0,0
0,2020-08-25,8183.0,0,20292.0,0,14046.0,0,23431.0,0,82274.0,0,64336.0,0,10139.0,0,38305.0,0,15490.0,0,18072.0,0,10391.0,0,14260.0,0,20176.0,0,50666.0,0,1434.0,0,5874.0,0,4033.0,0,381.0,0,19251.0,0,43187.0,0
0,2020-08-26,8365.0,0,20611.0,0,14287.0,0,24647.0,0,81843.0,0,67498.0,0,10558.0,0,39889.0,0,15731.0,0,18236.0,0,12865.0,0,14766.0,0,16580.0,0,53757.0,0,1410.0,0,5930.0,0,4046.0,0,467.0,0,20480.0,0,44878.0,0
0,2020-08-27,8365.0,0,20611.0,0,14287.0,0,24647.0,0,81843.0,0,67498.0,0,10558.0,0,39889.0,0,15731.0,0,18236.0,0,12865.0,0,14766.0,0,16580.0,0,53757.0,0,1410.0,0,5930.0,0,4046.0,0,467.0,0,20480.0,0,44878.0,0
0,2020-08-28,8365.0,0,20611.0,0,14287.0,0,24647.0,0,81843.0,0,67498.0,0,10558.0,0,39889.0,0,15731.0,0,18236.0,0,12865.0,0,14766.0,0,16580.0,0,53757.0,0,1410.0,0,5930.0,0,4046.0,0,467.0,0,20480.0,0,44878.0,0
0,2020-08-29,8365.0,0,20611.0,0,14287.0,0,24647.0,0,81843.0,0,67498.0,0,10558.0,0,39889.0,0,15731.0,0,18236.0,0,12865.0,0,14766.0,0,16580.0,0,53757.0,0,1410.0,0,5930.0,0,4046.0,0,467.0,0,20480.0,0,44878.0,0
0,2020-08-30,8915.0,0,20880.0,0,16788.0,0,24690.0,0,82094.0,0,71986.0,0,11593.0,0,43796.0,0,15736.0,0,18342.0,0,11029.0,0,15318.0,0,20188.0,0,53757.0,0,1445.0,0,6102.0,0,4711.0,0,536.0,0,21684.0,0,46997.0,0
0,2020-08-31,8915.0,0,20880.0,0,16788.0,0,24690.0,0,82094.0,0,71986.0,0,11593.0,0,43796.0,0,15736.0,0,18342.0,0,11029.0,0,15318.0,0,20188.0,0,53757.0,0,1445.0,0,6102.0,0,4711.0,0,536.0,0,21684.0,0,46997.0,0
0,2020-09-01,8915.0,0,20880.0,0,16788.0,0,24690.0,0,82094.0,0,71986.0,0,11593.0,0,43796.0,0,15736.0,0,18342.0,0,11029.0,0,15318.0,0,20188.0,0,53757.0,0,1445.0,0,6102.0,0,4711.0,0,536.0,0,21684.0,0,46997.0,0
0,2020-09-02,8615.0,0,21455.0,0,16665.0,0,26576.0,0,81612.0,0,75370.0,0,11265.0,0,45722.0,0,15765.0,0,18651.0,0,11269.0,0,15759.0,0,17820.0,0,55881.0,0,1441.0,0,6192.0,0,5363.0,0,536.0,0,20414.0,0,49791.0,0
0,2020-09-03,8615.0,0,21455.0,0,16665.0,0,26576.0,0,81612.0,0,75370.0,0,11265.0,0,45722.0,0,15765.0,0,18651.0,0,11269.0,0,15759.0,0,17820.0,0,55881.0,0,1441.0,0,6192.0,0,5363.0,0,536.0,0,20414.0,0,49791.0,0
0,2020-09-04,8615.0,0,21455.0,0,16665.0,0,26576.0,0,81612.0,0,75370.0,0,11265.0,0,45722.0,0,15765.0,0,18651.0,0,11269.0,0,15759.0,0,17820.0,0,55881.0,0,1441.0,0,6192.0,0,5363.0,0,536.0,0,20414.0,0,49791.0,0
0,2020-09-05,8615.0,0,21455.0,0,16665.0,0,26576.0,0,81612.0,0,75370.0,0,11265.0,0,45722.0,0,15765.0,0,18651.0,0,11269.0,0,15759.0,0,17820.0,0,55881.0,0,1441.0,0,6192.0,0,5363.0,0,536.0,0,20414.0,0,49791.0,0
0,2020-09-06,9163.0,0,21777.0,0,17248.0,0,28511.0,0,83191.0,0,79282.0,0,12304.0,0,47168.0,0,15818.0,0,18744.0,0,11671.0,0,16202.0,0,20850.0,0,55881.0,0,1462.0,0,6394.0,0,5613.0,0,664.0,0,21688.0,0,51960.0,0
0,2020-09-07,9163.0,0,21777.0,0,17248.0,0,28511.0,0,83191.0,0,79282.0,0,12304.0,0,47168.0,0,15818.0,0,18744.0,0,11671.0,0,16202.0,0,20850.0,0,55881.0,0,1462.0,0,6394.0,0,5613.0,0,664.0,0,21688.0,0,51960.0,0
0,2020-09-08,9163.0,0,21777.0,0,17248.0,0,28511.0,0,83191.0,0,79282.0,0,12304.0,0,47168.0,0,15818.0,0,18744.0,0,11671.0,0,16202.0,0,20850.0,0,55881.0,0,1462.0,0,6394.0,0,5613.0,0,664.0,0,21688.0,0,51960.0,0
0,2020-09-09,9035.0,0,22212.0,0,17231.0,0,29485.0,0,83569.0,0,81379.0,0,12516.0,0,47981.0,0,15900.0,0,18987.0,0,11845.0,0,16518.0,0,18157.0,0,58538.0,0,1474.0,0,6526.0,0,5881.0,0,664.0,0,21238.0,0,53601.0,0
0,2020-09-10,9035.0,0,22212.0,0,17231.0,0,29485.0,0,83569.0,0,81379.0,0,12516.0,0,47981.0,0,15900.0,0,18987.0,0,11845.0,0,16518.0,0,18157.0,0,58538.0,0,1474.0,0,6526.0,0,5881.0,0,664.0,0,21238.0,0,53601.0,0
0,2020-09-11,9035.0,0,22212.0,0,17231.0,0,29485.0,0,83569.0,0,81379.0,0,12516.0,0,47981.0,0,15900.0,0,18987.0,0,11845.0,0,16518.0,0,18157.0,0,58538.0,0,1474.0,0,6526.0,0,5881.0,0,664.0,0,21238.0,0,53601.0,0
0,2020-09-12,9035.0,0,22212.0,0,17231.0,0,29485.0,0,83569.0,0,81379.0,0,12516.0,0,47981.0,0,15900.0,0,18987.0,0,11845.0,0,16518.0,0,18157.0,0,58538.0,0,1474.0,0,6526.0,0,5881.0,0,664.0,0,21238.0,0,53601.0,0
0,2020-09-13,9566.0,0,22646.0,0,19907.0,0,29522.0,0,83221.0,0,85153.0,0,13056.0,0,50049.0,0,16059.0,0,19122.0,0,12120.0,0,17038.0,0,20657.0,0,58538.0,0,1535.0,0,6735.0,0,6009.0,0,739.0,0,22827.0,0,55682.0,0
0,2020-09-14,9566.0,0,22646.0,0,19907.0,0,29522.0,0,83221.0,0,85153.0,0,13056.0,0,50049.0,0,16059.0,0,19122.0,0,12120.0,0,17038.0,0,20657.0,0,58538.0,0,1535.0,0,6735.0,0,6009.0,0,739.0,0,22827.0,0,55682.0,0
0,2020-09-15,9566.0,0,22646.0,0,19907.0,0,29522.0,0,83221.0,0,85153.0,0,13056.0,0,50049.0,0,16059.0,0,19122.0,0,12120.0,0,17038.0,0,20657.0,0,58538.0,0,1535.0,0,6735.0,0,6009.0,0,739.0,0,22827.0,0,55682.0,0
0,2020-09-16,9780.0,0,23032.0,0,18927.0,0,32130.0,0,83750.0,0,87253.0,0,12971.0,0,53412.0,0,16244.0,0,19362.0,0,12359.0,0,17509.0,0,18045.0,0,60748.0,0,1539.0,0,6914.0,0,6255.0,0,739.0,0,22490.0,0,57510.0,0
0,2020-09-17,9780.0,0,23032.0,0,18927.0,0,32130.0,0,83750.0,0,87253.0,0,12971.0,0,53412.0,0,16244.0,0,19362.0,0,12359.0,0,17509.0,0,18045.0,0,60748.0,0,1539.0,0,6914.0,0,6255.0,0,739.0,0,22490.0,0,57510.0,0
0,2020-09-18,9780.0,0,23032.0,0,18927.0,0,32130.0,0,83750.0,0,87253.0,0,12971.0,0,53412.0,0,16244.0,0,19362.0,0,12359.0,0,17509.0,0,18045.0,0,60748.0,0,1539.0,0,6914.0,0,6255.0,0,739.0,0,22490.0,0,57510.0,0
0,2020-09-19,9780.0,0,23032.0,0,18927.0,0,32130.0,0,83750.0,0,87253.0,0,12971.0,0,53412.0,0,16244.0,0,19362.0,0,12359.0,0,17509.0,0,18045.0,0,60748.0,0,1539.0,0,6914.0,0,6255.0,0,739.0,0,22490.0,0,57510.0,0
0,2020-09-20,10195.0,0,24327.0,0,20112.0,0,33392.0,0,84095.0,0,90937.0,0,14451.0,0,55396.0,0,16359.0,0,19472.0,0,12896.0,0,18178.0,0,20438.0,0,60748.0,0,1568.0,0,7085.0,0,5838.0,0,934.0,0,23497.0,0,59537.0,0
0,2020-09-21,10195.0,0,24327.0,0,20112.0,0,33392.0,0,84095.0,0,90937.0,0,14451.0,0,55396.0,0,16359.0,0,19472.0,0,12896.0,0,18178.0,0,20438.0,0,60748.0,0,1568.0,0,7085.0,0,5838.0,0,934.0,0,23497.0,0,59537.0,0
0,2020-09-22,10195.0,0,24327.0,0,20112.0,0,33392.0,0,84095.0,0,90937.0,0,14451.0,0,55396.0,0,16359.0,0,19472.0,0,12896.0,0,18178.0,0,20438.0,0,60748.0,0,1568.0,0,7085.0,0,5838.0,0,934.0,0,23497.0,0,59537.0,0
0,2020-09-23,11173.0,0,24707.0,0,21043.0,0,34215.0,0,83016.0,0,93310.0,0,14832.0,0,57681.0,0,16614.0,0,19676.0,0,13275.0,0,18894.0,0,17769.0,0,63233.0,0,1563.0,0,7210.0,0,6124.0,0,934.0,0,23206.0,0,61161.0,0
0,2020-09-24,11173.0,0,24707.0,0,21043.0,0,34215.0,0,83016.0,0,93310.0,0,14832.0,0,57681.0,0,16614.0,0,19676.0,0,13275.0,0,18894.0,0,17769.0,0,63233.0,0,1563.0,0,7210.0,0,6124.0,0,934.0,0,23206.0,0,61161.0,0
0,2020-09-25,11173.0,0,24707.0,0,21043.0,0,34215.0,0,83016.0,0,93310.0,0,14832.0,0,57681.0,0,16614.0,0,19676.0,0,13275.0,0,18894.0,0,17769.0,0,63233.0,0,1563.0,0,7210.0,0,6124.0,0,934.0,0,23206.0,0,61161.0,0
0,2020-09-26,11173.0,0,24707.0,0,21043.0,0,34215.0,0,83016.0,0,93310.0,0,14832.0,0,57681.0,0,16614.0,0,19676.0,0,13275.0,0,18894.0,0,17769.0,0,63233.0,0,1563.0,0,7210.0,0,6124.0,0,934.0,0,23206.0,0,61161.0,0
0,2020-09-27,11453.0,0,25835.0,0,23683.0,0,34214.0,0,81228.0,0,97003.0,0,15581.0,0,60594.0,0,16659.0,0,19768.0,0,13855.0,0,19837.0,0,19975.0,0,63233.0,0,2672.0,0,7422.0,0,5543.0,0,1048.0,0,24432.0,0,63391.0,0
0,2020-09-28,11453.0,0,25835.0,0,23683.0,0,34214.0,0,81228.0,0,97003.0,0,15581.0,0,60594.0,0,16659.0,0,19768.0,0,13855.0,0,19837.0,0,19975.0,0,63233.0,0,2672.0,0,7422.0,0,5543.0,0,1048.0,0,24432.0,0,63391.0,0
0,2020-09-29,11453.0,0,25835.0,0,23683.0,0,34214.0,0,81228.0,0,97003.0,0,15581.0,0,60594.0,0,16659.0,0,19768.0,0,13855.0,0,19837.0,0,19975.0,0,63233.0,0,2672.0,0,7422.0,0,5543.0,0,1048.0,0,24432.0,0,63391.0,0
0,2020-09-30,12118.0,0,26161.0,0,22314.0,0,37435.0,0,80426.0,0,99268.0,0,15105.0,0,63089.0,0,17009.0,0,19985.0,0,14244.0,0,20773.0,0,17809.0,0,65148.0,0,1623.0,0,7588.0,0,5837.0,0,1048.0,0,24135.0,0,65584.0,0
0,2020-10-01,12118.0,0,26161.0,0,22314.0,0,37435.0,0,80426.0,0,99268.0,0,15105.0,0,63089.0,0,17009.0,0,19985.0,0,14244.0,0,20773.0,0,17809.0,0,65148.0,0,1623.0,0,7588.0,0,5837.0,0,1048.0,0,24135.0,0,65584.0,0
0,2020-10-02,12118.0,0,26161.0,0,22314.0,0,37435.0,0,80426.0,0,99268.0,0,15105.0,0,63089.0,0,17009.0,0,19985.0,0,14244.0,0,20773.0,0,17809.0,0,65148.0,0,1623.0,0,7588.0,0,5837.0,0,1048.0,0,24135.0,0,65584.0,0
0,2020-10-03,12118.0,0,26161.0,0,22314.0,0,37435.0,0,80426.0,0,99268.0,0,15105.0,0,63089.0,0,17009.0,0,19985.0,0,14244.0,0,20773.0,0,17809.0,0,65148.0,0,1623.0,0,7588.0,0,5837.0,0,1048.0,0,24135.0,0,65584.0,0
0,2020-10-04,12225.0,0,27337.0,0,24426.0,0,38694.0,0,79940.0,0,102171.0,0,16668.0,0,66674.0,0,17319.0,0,20199.0,0,15021.0,0,22947.0,0,20070.0,0,65148.0,0,1664.0,0,7901.0,0,5477.0,0,1115.0,0,25608.0,0,68399.0,0
0,2020-10-05,12225.0,0,27337.0,0,24426.0,0,38694.0,0,79940.0,0,102171.0,0,16668.0,0,66674.0,0,17319.0,0,20199.0,0,15021.0,0,22947.0,0,20070.0,0,65148.0,0,1664.0,0,7901.0,0,5477.0,0,1115.0,0,25608.0,0,68399.0,0
0,2020-10-06,12225.0,0,27337.0,0,24426.0,0,38694.0,0,79940.0,0,102171.0,0,16668.0,0,66674.0,0,17319.0,0,20199.0,0,15021.0,0,22947.0,0,20070.0,0,65148.0,0,1664.0,0,7901.0,0,5477.0,0,1115.0,0,25608.0,0,68399.0,0
0,2020-10-07,11837.0,0,28597.0,0,26941.0,0,39749.0,0,79401.0,0,104291.0,0,17038.0,0,68155.0,0,17913.0,0,20368.0,0,15584.0,0,23956.0,0,19469.0,0,67159.0,0,1663.0,0,8062.0,0,5718.0,0,1115.0,0,25451.0,0,70953.0,0
