,dates,Minnesota_UnitedStates.CTP_CovidCases_Unknown.data,Minnesota_UnitedStates.CTP_CovidCases_Unknown.missing,Minnesota_UnitedStates.CTP_CovidCases_White.data,Minnesota_UnitedStates.CTP_CovidCases_White.missing,Massachusetts_UnitedStates.CTP_CovidCases_Unknown.data,Massachusetts_UnitedStates.CTP_CovidCases_Unknown.missing,Massachusetts_UnitedStates.CTP_CovidCases_White.data,Massachusetts_UnitedStates.CTP_CovidCases_White.missing,Nebraska_UnitedStates.CTP_CovidCases_Unknown.data,Nebraska_UnitedStates.CTP_CovidCases_Unknown.missing,Nebraska_UnitedStates.CTP_CovidCases_White.data,Nebraska_UnitedStates.CTP_CovidCases_White.missing,Maryland_UnitedStates.CTP_CovidCases_Unknown.data,Maryland_UnitedStates.CTP_CovidCases_Unknown.missing,Maryland_UnitedStates.CTP_CovidCases_White.data,Maryland_UnitedStates.CTP_CovidCases_White.missing,Missouri_UnitedStates.CTP_CovidCases_Unknown.data,Missouri_UnitedStates.CTP_CovidCases_Unknown.missing,Missouri_UnitedStates.CTP_CovidCases_White.data,Missouri_UnitedStates.CTP_CovidCases_White.missing,Nevada_UnitedStates.CTP_CovidCases_Unknown.data,Nevada_UnitedStates.CTP_CovidCases_Unknown.missing,Nevada_UnitedStates.CTP_CovidCases_White.data,Nevada_UnitedStates.CTP_CovidCases_White.missing,Maine_UnitedStates.CTP_CovidCases_Unknown.data,Maine_UnitedStates.CTP_CovidCases_Unknown.missing,Maine_UnitedStates.CTP_CovidCases_White.data,Maine_UnitedStates.CTP_CovidCases_White.missing,Mississippi_UnitedStates.CTP_CovidCases_Unknown.data,Mississippi_UnitedStates.CTP_CovidCases_Unknown.missing,Mississippi_UnitedStates.CTP_CovidCases_White.data,Mississippi_UnitedStates.CTP_CovidCases_White.missing,Montana_UnitedStates.CTP_CovidCases_Unknown.data,Montana_UnitedStates.CTP_CovidCases_Unknown.missing,Montana_UnitedStates.CTP_CovidCases_White.data,Montana_UnitedStates.CTP_CovidCases_White.missing,NewHampshire_UnitedStates.CTP_CovidCases_Unknown.data,NewHampshire_UnitedStates.CTP_CovidCases_Unknown.missing,NewHampshire_UnitedStates.CTP_CovidCases_White.data,NewHampshire_UnitedStates.CTP_CovidCases_White.missing
0,2020-06-12,5808.0,0,10152.0,0,37183.0,0,30413.0,0,16025.0,0,0.0,100,10302.0,0,11718.0,0,2511.0,0,6612.0,0,3049.0,0,2605.0,0,357.0,0,1611.0,0,860.0,0,5090.0,0,10.0,0,471.0,0,1270.0,0,2881.0,0
0,2020-06-13,5808.0,0,10152.0,0,37183.0,0,30413.0,0,16025.0,0,0.0,100,10302.0,0,11718.0,0,2511.0,0,6612.0,0,3049.0,0,2605.0,0,357.0,0,1611.0,0,860.0,0,5090.0,0,10.0,0,471.0,0,1270.0,0,2881.0,0
0,2020-06-14,5642.0,0,11183.0,0,37277.0,0,31047.0,0,6456.0,0,7066.0,0,10909.0,0,12022.0,0,2641.0,0,6885.0,0,3722.0,0,2719.0,0,368.0,0,1669.0,0,1016.0,0,5265.0,0,28.0,0,482.0,0,999.0,0,3240.0,0
0,2020-06-15,5642.0,0,11183.0,0,37277.0,0,31047.0,0,6456.0,0,7066.0,0,10909.0,0,12022.0,0,2641.0,0,6885.0,0,3722.0,0,2719.0,0,368.0,0,1669.0,0,1016.0,0,5265.0,0,28.0,0,482.0,0,999.0,0,3240.0,0
0,2020-06-16,5642.0,0,11183.0,0,37277.0,0,31047.0,0,6456.0,0,7066.0,0,10909.0,0,12022.0,0,2641.0,0,6885.0,0,3722.0,0,2719.0,0,368.0,0,1669.0,0,1016.0,0,5265.0,0,28.0,0,482.0,0,999.0,0,3240.0,0
0,2020-06-17,5569.0,0,11602.0,0,37046.0,0,31314.0,0,6957.0,0,7066.0,0,11291.0,0,12244.0,0,2800.0,0,7285.0,0,4021.0,0,2511.0,0,350.0,0,1698.0,0,1269.0,0,5466.0,0,21.0,0,514.0,0,1017.0,0,3305.0,0
0,2020-06-18,5569.0,0,11602.0,0,37046.0,0,31314.0,0,6957.0,0,7066.0,0,11291.0,0,12244.0,0,2800.0,0,7285.0,0,4021.0,0,2511.0,0,350.0,0,1698.0,0,1269.0,0,5466.0,0,21.0,0,514.0,0,1017.0,0,3305.0,0
0,2020-06-19,5569.0,0,11602.0,0,37046.0,0,31314.0,0,6957.0,0,7066.0,0,11291.0,0,12244.0,0,2800.0,0,7285.0,0,4021.0,0,2511.0,0,350.0,0,1698.0,0,1269.0,0,5466.0,0,21.0,0,514.0,0,1017.0,0,3305.0,0
0,2020-06-20,5569.0,0,11602.0,0,37046.0,0,31314.0,0,6957.0,0,7066.0,0,11291.0,0,12244.0,0,2800.0,0,7285.0,0,4021.0,0,2511.0,0,350.0,0,1698.0,0,1269.0,0,5466.0,0,21.0,0,514.0,0,1017.0,0,3305.0,0
0,2020-06-21,5720.0,0,12352.0,0,37150.0,0,31797.0,0,7541.0,0,7066.0,0,11071.0,0,12629.0,0,3083.0,0,7894.0,0,4983.0,0,2482.0,0,359.0,0,1751.0,0,1269.0,0,5466.0,0,57.0,0,554.0,0,979.0,0,3400.0,0
0,2020-06-22,5720.0,0,12352.0,0,37150.0,0,31797.0,0,7541.0,0,7066.0,0,11071.0,0,12629.0,0,3083.0,0,7894.0,0,4983.0,0,2482.0,0,359.0,0,1751.0,0,1269.0,0,5466.0,0,57.0,0,554.0,0,979.0,0,3400.0,0
0,2020-06-23,5720.0,0,12352.0,0,37150.0,0,31797.0,0,7541.0,0,7066.0,0,11071.0,0,12629.0,0,3083.0,0,7894.0,0,4983.0,0,2482.0,0,359.0,0,1751.0,0,1269.0,0,5466.0,0,57.0,0,554.0,0,979.0,0,3400.0,0
0,2020-06-24,5673.0,0,12881.0,0,36910.0,0,32175.0,0,7952.0,0,7066.0,0,11425.0,0,12979.0,0,3320.0,0,8267.0,0,5732.0,0,2628.0,0,347.0,0,1798.0,0,1945.0,0,6231.0,0,55.0,0,589.0,0,996.0,0,3426.0,0
0,2020-06-25,5673.0,0,12881.0,0,36910.0,0,32175.0,0,7952.0,0,7066.0,0,11425.0,0,12979.0,0,3320.0,0,8267.0,0,5732.0,0,2628.0,0,347.0,0,1798.0,0,1945.0,0,6231.0,0,55.0,0,589.0,0,996.0,0,3426.0,0
0,2020-06-26,5673.0,0,12881.0,0,36910.0,0,32175.0,0,7952.0,0,7066.0,0,11425.0,0,12979.0,0,3320.0,0,8267.0,0,5732.0,0,2628.0,0,347.0,0,1798.0,0,1945.0,0,6231.0,0,55.0,0,589.0,0,996.0,0,3426.0,0
0,2020-06-27,5673.0,0,12881.0,0,36910.0,0,32175.0,0,7952.0,0,7066.0,0,11425.0,0,12979.0,0,3320.0,0,8267.0,0,5732.0,0,2628.0,0,347.0,0,1798.0,0,1945.0,0,6231.0,0,55.0,0,589.0,0,996.0,0,3426.0,0
0,2020-06-28,5872.0,0,13856.0,0,37164.0,0,32600.0,0,8630.0,0,7066.0,0,11899.0,0,13091.0,0,3779.0,0,8946.0,0,6917.0,0,3160.0,0,383.0,0,1881.0,0,2296.0,0,6922.0,0,93.0,0,638.0,0,1036.0,0,3512.0,0
0,2020-06-29,5872.0,0,13856.0,0,37164.0,0,32600.0,0,8630.0,0,7066.0,0,11899.0,0,13091.0,0,3779.0,0,8946.0,0,6917.0,0,3160.0,0,383.0,0,1881.0,0,2296.0,0,6922.0,0,93.0,0,638.0,0,1036.0,0,3512.0,0
0,2020-06-30,5872.0,0,13856.0,0,37164.0,0,32600.0,0,8630.0,0,7066.0,0,11899.0,0,13091.0,0,3779.0,0,8946.0,0,6917.0,0,3160.0,0,383.0,0,1881.0,0,2296.0,0,6922.0,0,93.0,0,638.0,0,1036.0,0,3512.0,0
0,2020-07-01,5964.0,0,14559.0,0,36890.0,0,32961.0,0,4578.0,0,10700.0,0,12137.0,0,13377.0,0,4196.0,0,9604.0,0,7297.0,0,3647.0,0,383.0,0,1947.0,0,2730.0,0,7363.0,0,122.0,0,740.0,0,1028.0,0,3554.0,0
0,2020-07-02,5964.0,0,14559.0,0,36890.0,0,32961.0,0,4578.0,0,10700.0,0,12137.0,0,13377.0,0,4196.0,0,9604.0,0,7297.0,0,3647.0,0,383.0,0,1947.0,0,2730.0,0,7363.0,0,122.0,0,740.0,0,1028.0,0,3554.0,0
0,2020-07-03,5964.0,0,14559.0,0,36890.0,0,32961.0,0,4578.0,0,10700.0,0,12137.0,0,13377.0,0,4196.0,0,9604.0,0,7297.0,0,3647.0,0,383.0,0,1947.0,0,2730.0,0,7363.0,0,122.0,0,740.0,0,1028.0,0,3554.0,0
0,2020-07-04,5964.0,0,14559.0,0,36890.0,0,32961.0,0,4578.0,0,10700.0,0,12137.0,0,13377.0,0,4196.0,0,9604.0,0,7297.0,0,3647.0,0,383.0,0,1947.0,0,2730.0,0,7363.0,0,122.0,0,740.0,0,1028.0,0,3554.0,0
0,2020-07-05,5927.0,0,15525.0,0,36918.0,0,33369.0,0,4486.0,0,11200.0,0,12585.0,0,13788.0,0,4546.0,0,10368.0,0,9358.0,0,4083.0,0,402.0,0,2009.0,0,3386.0,0,8099.0,0,275.0,0,775.0,0,1041.0,0,3604.0,0
0,2020-07-06,5927.0,0,15525.0,0,36918.0,0,33369.0,0,4486.0,0,11200.0,0,12585.0,0,13788.0,0,4546.0,0,10368.0,0,9358.0,0,4083.0,0,402.0,0,2009.0,0,3386.0,0,8099.0,0,275.0,0,775.0,0,1041.0,0,3604.0,0
0,2020-07-07,5927.0,0,15525.0,0,36918.0,0,33369.0,0,4486.0,0,11200.0,0,12585.0,0,13788.0,0,4546.0,0,10368.0,0,9358.0,0,4083.0,0,402.0,0,2009.0,0,3386.0,0,8099.0,0,275.0,0,775.0,0,1041.0,0,3604.0,0
0,2020-07-08,6089.0,0,16424.0,0,36950.0,0,33658.0,0,4555.0,0,11600.0,0,12965.0,0,14062.0,0,4954.0,0,11246.0,0,10852.0,0,4204.0,0,399.0,0,2046.0,0,3767.0,0,8819.0,0,238.0,0,955.0,0,1042.0,0,3635.0,0
0,2020-07-09,6089.0,0,16424.0,0,36950.0,0,33658.0,0,4555.0,0,11600.0,0,12965.0,0,14062.0,0,4954.0,0,11246.0,0,10852.0,0,4204.0,0,399.0,0,2046.0,0,3767.0,0,8819.0,0,238.0,0,955.0,0,1042.0,0,3635.0,0
0,2020-07-10,6089.0,0,16424.0,0,36950.0,0,33658.0,0,4555.0,0,11600.0,0,12965.0,0,14062.0,0,4954.0,0,11246.0,0,10852.0,0,4204.0,0,399.0,0,2046.0,0,3767.0,0,8819.0,0,238.0,0,955.0,0,1042.0,0,3635.0,0
0,2020-07-11,6089.0,0,16424.0,0,36950.0,0,33658.0,0,4555.0,0,11600.0,0,12965.0,0,14062.0,0,4954.0,0,11246.0,0,10852.0,0,4204.0,0,399.0,0,2046.0,0,3767.0,0,8819.0,0,238.0,0,955.0,0,1042.0,0,3635.0,0
0,2020-07-12,6482.0,0,17997.0,0,37052.0,0,34076.0,0,4697.0,0,12100.0,0,12776.0,0,14797.0,0,5568.0,0,12322.0,0,13062.0,0,4480.0,0,378.0,0,2127.0,0,4150.0,0,9752.0,0,482.0,0,1057.0,0,1005.0,0,3740.0,0
0,2020-07-13,6482.0,0,17997.0,0,37052.0,0,34076.0,0,4697.0,0,12100.0,0,12776.0,0,14797.0,0,5568.0,0,12322.0,0,13062.0,0,4480.0,0,378.0,0,2127.0,0,4150.0,0,9752.0,0,482.0,0,1057.0,0,1005.0,0,3740.0,0
0,2020-07-14,6482.0,0,17997.0,0,37052.0,0,34076.0,0,4697.0,0,12100.0,0,12776.0,0,14797.0,0,5568.0,0,12322.0,0,13062.0,0,4480.0,0,378.0,0,2127.0,0,4150.0,0,9752.0,0,482.0,0,1057.0,0,1005.0,0,3740.0,0
0,2020-07-15,6605.0,0,18907.0,0,37211.0,0,34409.0,0,5101.0,0,12500.0,0,12975.0,0,15394.0,0,6007.0,0,13398.0,0,15040.0,0,4675.0,0,373.0,0,2154.0,0,4344.0,0,10810.0,0,648.0,0,1201.0,0,945.0,0,3822.0,0
0,2020-07-16,6605.0,0,18907.0,0,37211.0,0,34409.0,0,5101.0,0,12500.0,0,12975.0,0,15394.0,0,6007.0,0,13398.0,0,15040.0,0,4675.0,0,373.0,0,2154.0,0,4344.0,0,10810.0,0,648.0,0,1201.0,0,945.0,0,3822.0,0
0,2020-07-17,6605.0,0,18907.0,0,37211.0,0,34409.0,0,5101.0,0,12500.0,0,12975.0,0,15394.0,0,6007.0,0,13398.0,0,15040.0,0,4675.0,0,373.0,0,2154.0,0,4344.0,0,10810.0,0,648.0,0,1201.0,0,945.0,0,3822.0,0
0,2020-07-18,6605.0,0,18907.0,0,37211.0,0,34409.0,0,5101.0,0,12500.0,0,12975.0,0,15394.0,0,6007.0,0,13398.0,0,15040.0,0,4675.0,0,373.0,0,2154.0,0,4344.0,0,10810.0,0,648.0,0,1201.0,0,945.0,0,3822.0,0
0,2020-07-19,6890.0,0,20351.0,0,37327.0,0,34921.0,0,4800.0,0,13200.0,0,13323.0,0,16383.0,0,7487.0,0,14985.0,0,15204.0,0,6454.0,0,393.0,0,2214.0,0,5573.0,0,12016.0,0,750.0,0,1458.0,0,895.0,0,3945.0,0
0,2020-07-20,6890.0,0,20351.0,0,37327.0,0,34921.0,0,4800.0,0,13200.0,0,13323.0,0,16383.0,0,7487.0,0,14985.0,0,15204.0,0,6454.0,0,393.0,0,2214.0,0,5573.0,0,12016.0,0,750.0,0,1458.0,0,895.0,0,3945.0,0
0,2020-07-21,6890.0,0,20351.0,0,37327.0,0,34921.0,0,4800.0,0,13200.0,0,13323.0,0,16383.0,0,7487.0,0,14985.0,0,15204.0,0,6454.0,0,393.0,0,2214.0,0,5573.0,0,12016.0,0,750.0,0,1458.0,0,895.0,0,3945.0,0
0,2020-07-22,6316.0,0,21457.0,0,37380.0,0,35350.0,0,5297.0,0,13600.0,0,13972.0,0,16887.0,0,7573.0,0,16950.0,0,16055.0,0,7023.0,0,378.0,0,2253.0,0,6095.0,0,13476.0,0,769.0,0,1672.0,0,891.0,0,4012.0,0
0,2020-07-23,6316.0,0,21457.0,0,37380.0,0,35350.0,0,5297.0,0,13600.0,0,13972.0,0,16887.0,0,7573.0,0,16950.0,0,16055.0,0,7023.0,0,378.0,0,2253.0,0,6095.0,0,13476.0,0,769.0,0,1672.0,0,891.0,0,4012.0,0
0,2020-07-24,6316.0,0,21457.0,0,37380.0,0,35350.0,0,5297.0,0,13600.0,0,13972.0,0,16887.0,0,7573.0,0,16950.0,0,16055.0,0,7023.0,0,378.0,0,2253.0,0,6095.0,0,13476.0,0,769.0,0,1672.0,0,891.0,0,4012.0,0
0,2020-07-25,6316.0,0,21457.0,0,37380.0,0,35350.0,0,5297.0,0,13600.0,0,13972.0,0,16887.0,0,7573.0,0,16950.0,0,16055.0,0,7023.0,0,378.0,0,2253.0,0,6095.0,0,13476.0,0,769.0,0,1672.0,0,891.0,0,4012.0,0
0,2020-07-26,6793.0,0,23060.0,0,37764.0,0,35833.0,0,5414.0,0,14400.0,0,14030.0,0,18088.0,0,9643.0,0,19706.0,0,16926.0,0,8061.0,0,378.0,0,2327.0,0,7848.0,0,14835.0,0,954.0,0,1932.0,0,859.0,0,4116.0,0
0,2020-07-27,6793.0,0,23060.0,0,37764.0,0,35833.0,0,5414.0,0,14400.0,0,14030.0,0,18088.0,0,9643.0,0,19706.0,0,16926.0,0,8061.0,0,378.0,0,2327.0,0,7848.0,0,14835.0,0,954.0,0,1932.0,0,859.0,0,4116.0,0
0,2020-07-28,6793.0,0,23060.0,0,37764.0,0,35833.0,0,5414.0,0,14400.0,0,14030.0,0,18088.0,0,9643.0,0,19706.0,0,16926.0,0,8061.0,0,378.0,0,2327.0,0,7848.0,0,14835.0,0,954.0,0,1932.0,0,859.0,0,4116.0,0
0,2020-07-29,6949.0,0,24013.0,0,37948.0,0,36260.0,0,5501.0,0,15000.0,0,14430.0,0,18746.0,0,12155.0,0,22440.0,0,17457.0,0,8709.0,0,376.0,0,2372.0,0,7304.0,0,16491.0,0,1163.0,0,2031.0,0,863.0,0,4175.0,0
0,2020-07-30,6949.0,0,24013.0,0,37948.0,0,36260.0,0,5501.0,0,15000.0,0,14430.0,0,18746.0,0,12155.0,0,22440.0,0,17457.0,0,8709.0,0,376.0,0,2372.0,0,7304.0,0,16491.0,0,1163.0,0,2031.0,0,863.0,0,4175.0,0
0,2020-07-31,6949.0,0,24013.0,0,37948.0,0,36260.0,0,5501.0,0,15000.0,0,14430.0,0,18746.0,0,12155.0,0,22440.0,0,17457.0,0,8709.0,0,376.0,0,2372.0,0,7304.0,0,16491.0,0,1163.0,0,2031.0,0,863.0,0,4175.0,0
0,2020-08-01,6949.0,0,24013.0,0,37948.0,0,36260.0,0,5501.0,0,15000.0,0,14430.0,0,18746.0,0,12155.0,0,22440.0,0,17457.0,0,8709.0,0,376.0,0,2372.0,0,7304.0,0,16491.0,0,1163.0,0,2031.0,0,863.0,0,4175.0,0
0,2020-08-02,7420.0,0,25516.0,0,38314.0,0,36914.0,0,5978.0,0,15800.0,0,14947.0,0,19904.0,0,11405.0,0,24883.0,0,19501.0,0,9511.0,0,389.0,0,2438.0,0,8402.0,0,18079.0,0,1406.0,0,2254.0,0,866.0,0,4262.0,0
0,2020-08-03,7420.0,0,25516.0,0,38314.0,0,36914.0,0,5978.0,0,15800.0,0,14947.0,0,19904.0,0,11405.0,0,24883.0,0,19501.0,0,9511.0,0,389.0,0,2438.0,0,8402.0,0,18079.0,0,1406.0,0,2254.0,0,866.0,0,4262.0,0
0,2020-08-04,7420.0,0,25516.0,0,38314.0,0,36914.0,0,5978.0,0,15800.0,0,14947.0,0,19904.0,0,11405.0,0,24883.0,0,19501.0,0,9511.0,0,389.0,0,2438.0,0,8402.0,0,18079.0,0,1406.0,0,2254.0,0,866.0,0,4262.0,0
0,2020-08-05,7650.0,0,26475.0,0,38528.0,0,37344.0,0,6063.0,0,16400.0,0,14879.0,0,20106.0,0,12171.0,0,26554.0,0,20854.0,0,9684.0,0,384.0,0,2459.0,0,8667.0,0,19458.0,0,1490.0,0,2365.0,0,887.0,0,4309.0,0
0,2020-08-06,7650.0,0,26475.0,0,38528.0,0,37344.0,0,6063.0,0,16400.0,0,14879.0,0,20106.0,0,12171.0,0,26554.0,0,20854.0,0,9684.0,0,384.0,0,2459.0,0,8667.0,0,19458.0,0,1490.0,0,2365.0,0,887.0,0,4309.0,0
0,2020-08-07,7650.0,0,26475.0,0,38528.0,0,37344.0,0,6063.0,0,16400.0,0,14879.0,0,20106.0,0,12171.0,0,26554.0,0,20854.0,0,9684.0,0,384.0,0,2459.0,0,8667.0,0,19458.0,0,1490.0,0,2365.0,0,887.0,0,4309.0,0
0,2020-08-08,7650.0,0,26475.0,0,38528.0,0,37344.0,0,6063.0,0,16400.0,0,14879.0,0,20106.0,0,12171.0,0,26554.0,0,20854.0,0,9684.0,0,384.0,0,2459.0,0,8667.0,0,19458.0,0,1490.0,0,2365.0,0,887.0,0,4309.0,0
0,2020-08-09,8031.0,0,28108.0,0,38662.0,0,37842.0,0,6496.0,0,16900.0,0,15069.0,0,20895.0,0,14732.0,0,27696.0,0,20497.0,0,10726.0,0,393.0,0,2493.0,0,9797.0,0,20669.0,0,1759.0,0,2555.0,0,893.0,0,4382.0,0
0,2020-08-10,8031.0,0,28108.0,0,38662.0,0,37842.0,0,6496.0,0,16900.0,0,15069.0,0,20895.0,0,14732.0,0,27696.0,0,20497.0,0,10726.0,0,393.0,0,2493.0,0,9797.0,0,20669.0,0,1759.0,0,2555.0,0,893.0,0,4382.0,0
0,2020-08-11,8031.0,0,28108.0,0,38662.0,0,37842.0,0,6496.0,0,16900.0,0,15069.0,0,20895.0,0,14732.0,0,27696.0,0,20497.0,0,10726.0,0,393.0,0,2493.0,0,9797.0,0,20669.0,0,1759.0,0,2555.0,0,893.0,0,4382.0,0
0,2020-08-12,7992.0,0,28959.0,0,38884.0,0,38152.0,0,6089.0,0,17900.0,0,13892.0,0,21428.0,0,17508.0,0,28139.0,0,20605.0,0,11114.0,0,385.0,0,2526.0,0,9330.0,0,21502.0,0,1828.0,0,2725.0,0,871.0,0,4435.0,0
0,2020-08-13,7992.0,0,28959.0,0,38884.0,0,38152.0,0,6089.0,0,17900.0,0,13892.0,0,21428.0,0,17508.0,0,28139.0,0,20605.0,0,11114.0,0,385.0,0,2526.0,0,9330.0,0,21502.0,0,1828.0,0,2725.0,0,871.0,0,4435.0,0
0,2020-08-14,7992.0,0,28959.0,0,38884.0,0,38152.0,0,6089.0,0,17900.0,0,13892.0,0,21428.0,0,17508.0,0,28139.0,0,20605.0,0,11114.0,0,385.0,0,2526.0,0,9330.0,0,21502.0,0,1828.0,0,2725.0,0,871.0,0,4435.0,0
0,2020-08-15,7992.0,0,28959.0,0,38884.0,0,38152.0,0,6089.0,0,17900.0,0,13892.0,0,21428.0,0,17508.0,0,28139.0,0,20605.0,0,11114.0,0,385.0,0,2526.0,0,9330.0,0,21502.0,0,1828.0,0,2725.0,0,871.0,0,4435.0,0
0,2020-08-16,8383.0,0,30429.0,0,39115.0,0,38632.0,0,6207.0,0,18700.0,0,15247.0,0,22168.0,0,22266.0,0,28340.0,0,20920.0,0,11921.0,0,390.0,0,2592.0,0,10228.0,0,22931.0,0,1616.0,0,3228.0,0,865.0,0,4505.0,0
0,2020-08-17,8383.0,0,30429.0,0,39115.0,0,38632.0,0,6207.0,0,18700.0,0,15247.0,0,22168.0,0,22266.0,0,28340.0,0,20920.0,0,11921.0,0,390.0,0,2592.0,0,10228.0,0,22931.0,0,1616.0,0,3228.0,0,865.0,0,4505.0,0
0,2020-08-18,8383.0,0,30429.0,0,39115.0,0,38632.0,0,6207.0,0,18700.0,0,15247.0,0,22168.0,0,22266.0,0,28340.0,0,20920.0,0,11921.0,0,390.0,0,2592.0,0,10228.0,0,22931.0,0,1616.0,0,3228.0,0,865.0,0,4505.0,0
0,2020-08-19,8363.0,0,31406.0,0,39129.0,0,38985.0,0,6270.0,0,19300.0,0,15473.0,0,22581.0,0,25443.0,0,28270.0,0,21185.0,0,12193.0,0,390.0,0,2647.0,0,10463.0,0,23984.0,0,1391.0,0,3516.0,0,870.0,0,4537.0,0
0,2020-08-20,8363.0,0,31406.0,0,39129.0,0,38985.0,0,6270.0,0,19300.0,0,15473.0,0,22581.0,0,25443.0,0,28270.0,0,21185.0,0,12193.0,0,390.0,0,2647.0,0,10463.0,0,23984.0,0,1391.0,0,3516.0,0,870.0,0,4537.0,0
0,2020-08-21,8363.0,0,31406.0,0,39129.0,0,38985.0,0,6270.0,0,19300.0,0,15473.0,0,22581.0,0,25443.0,0,28270.0,0,21185.0,0,12193.0,0,390.0,0,2647.0,0,10463.0,0,23984.0,0,1391.0,0,3516.0,0,870.0,0,4537.0,0
0,2020-08-22,8363.0,0,31406.0,0,39129.0,0,38985.0,0,6270.0,0,19300.0,0,15473.0,0,22581.0,0,25443.0,0,28270.0,0,21185.0,0,12193.0,0,390.0,0,2647.0,0,10463.0,0,23984.0,0,1391.0,0,3516.0,0,870.0,0,4537.0,0
0,2020-08-23,0.0,0,29301.0,0,39197.0,0,39331.0,0,6212.0,0,20100.0,0,15711.0,0,23333.0,0,30030.0,0,27778.0,0,21161.0,0,12842.0,0,396.0,0,2732.0,0,11833.0,0,25014.0,0,1549.0,0,3724.0,0,858.0,0,4593.0,0
0,2020-08-24,0.0,0,29301.0,0,39197.0,0,39331.0,0,6212.0,0,20100.0,0,15711.0,0,23333.0,0,30030.0,0,27778.0,0,21161.0,0,12842.0,0,396.0,0,2732.0,0,11833.0,0,25014.0,0,1549.0,0,3724.0,0,858.0,0,4593.0,0
0,2020-08-25,0.0,0,29301.0,0,39197.0,0,39331.0,0,6212.0,0,20100.0,0,15711.0,0,23333.0,0,30030.0,0,27778.0,0,21161.0,0,12842.0,0,396.0,0,2732.0,0,11833.0,0,25014.0,0,1549.0,0,3724.0,0,858.0,0,4593.0,0
0,2020-08-26,0.0,0,30275.0,0,39506.0,0,39744.0,0,6542.0,0,20600.0,0,15932.0,0,23731.0,0,33567.0,0,28102.0,0,20772.0,0,13169.0,0,395.0,0,2796.0,0,12005.0,0,26042.0,0,1769.0,0,3804.0,0,805.0,0,4693.0,0
0,2020-08-27,0.0,0,30275.0,0,39506.0,0,39744.0,0,6542.0,0,20600.0,0,15932.0,0,23731.0,0,33567.0,0,28102.0,0,20772.0,0,13169.0,0,395.0,0,2796.0,0,12005.0,0,26042.0,0,1769.0,0,3804.0,0,805.0,0,4693.0,0
0,2020-08-28,0.0,0,30275.0,0,39506.0,0,39744.0,0,6542.0,0,20600.0,0,15932.0,0,23731.0,0,33567.0,0,28102.0,0,20772.0,0,13169.0,0,395.0,0,2796.0,0,12005.0,0,26042.0,0,1769.0,0,3804.0,0,805.0,0,4693.0,0
0,2020-08-29,0.0,0,30275.0,0,39506.0,0,39744.0,0,6542.0,0,20600.0,0,15932.0,0,23731.0,0,33567.0,0,28102.0,0,20772.0,0,13169.0,0,395.0,0,2796.0,0,12005.0,0,26042.0,0,1769.0,0,3804.0,0,805.0,0,4693.0,0
0,2020-08-30,0.0,0,32638.0,0,39682.0,0,40221.0,0,6950.0,0,21400.0,0,16234.0,0,24510.0,0,38480.0,0,28443.0,0,20962.0,0,13650.0,0,423.0,0,2880.0,0,12974.0,0,27047.0,0,2069.0,0,3944.0,0,873.0,0,4705.0,0
0,2020-08-31,0.0,0,32638.0,0,39682.0,0,40221.0,0,6950.0,0,21400.0,0,16234.0,0,24510.0,0,38480.0,0,28443.0,0,20962.0,0,13650.0,0,423.0,0,2880.0,0,12974.0,0,27047.0,0,2069.0,0,3944.0,0,873.0,0,4705.0,0
0,2020-09-01,0.0,0,32638.0,0,39682.0,0,40221.0,0,6950.0,0,21400.0,0,16234.0,0,24510.0,0,38480.0,0,28443.0,0,20962.0,0,13650.0,0,423.0,0,2880.0,0,12974.0,0,27047.0,0,2069.0,0,3944.0,0,873.0,0,4705.0,0
0,2020-09-02,0.0,0,33887.0,0,35099.0,0,37870.0,0,7294.0,0,21900.0,0,16443.0,0,25541.0,0,41863.0,0,27908.0,0,20381.0,0,13885.0,0,432.0,0,2925.0,0,12785.0,0,28100.0,0,2294.0,0,4017.0,0,881.0,0,4744.0,0
0,2020-09-03,0.0,0,33887.0,0,35099.0,0,37870.0,0,7294.0,0,21900.0,0,16443.0,0,25541.0,0,41863.0,0,27908.0,0,20381.0,0,13885.0,0,432.0,0,2925.0,0,12785.0,0,28100.0,0,2294.0,0,4017.0,0,881.0,0,4744.0,0
0,2020-09-04,0.0,0,33887.0,0,35099.0,0,37870.0,0,7294.0,0,21900.0,0,16443.0,0,25541.0,0,41863.0,0,27908.0,0,20381.0,0,13885.0,0,432.0,0,2925.0,0,12785.0,0,28100.0,0,2294.0,0,4017.0,0,881.0,0,4744.0,0
0,2020-09-05,0.0,0,33887.0,0,35099.0,0,37870.0,0,7294.0,0,21900.0,0,16443.0,0,25541.0,0,41863.0,0,27908.0,0,20381.0,0,13885.0,0,432.0,0,2925.0,0,12785.0,0,28100.0,0,2294.0,0,4017.0,0,881.0,0,4744.0,0
0,2020-09-06,0.0,0,35928.0,0,35196.0,0,38347.0,0,8077.0,0,22000.0,0,16792.0,0,26702.0,0,48586.0,0,28030.0,0,20602.0,0,14304.0,0,446.0,0,3012.0,0,13322.0,0,29259.0,0,2679.0,0,4128.0,0,893.0,0,4830.0,0
