,dates,Alabama_UnitedStates.CTP_CovidCases_Unknown.data,Alabama_UnitedStates.CTP_CovidCases_Unknown.missing,Alabama_UnitedStates.CTP_CovidCases_White.data,Alabama_UnitedStates.CTP_CovidCases_White.missing,Florida_UnitedStates.CTP_CovidCases_Unknown.data,Florida_UnitedStates.CTP_CovidCases_Unknown.missing,Florida_UnitedStates.CTP_CovidCases_White.data,Florida_UnitedStates.CTP_CovidCases_White.missing,Kansas_UnitedStates.CTP_CovidCases_Unknown.data,Kansas_UnitedStates.CTP_CovidCases_Unknown.missing,Kansas_UnitedStates.CTP_CovidCases_White.data,Kansas_UnitedStates.CTP_CovidCases_White.missing,Texas_UnitedStates.CTP_CovidCases_Unknown.data,Texas_UnitedStates.CTP_CovidCases_Unknown.missing,Texas_UnitedStates.CTP_CovidCases_White.data,Texas_UnitedStates.CTP_CovidCases_White.missing,Michigan_UnitedStates.CTP_CovidCases_Unknown.data,Michigan_UnitedStates.CTP_CovidCases_Unknown.missing,Michigan_UnitedStates.CTP_CovidCases_White.data,Michigan_UnitedStates.CTP_CovidCases_White.missing,Alaska_UnitedStates.CTP_CovidCases_Unknown.data,Alaska_UnitedStates.CTP_CovidCases_Unknown.missing,Alaska_UnitedStates.CTP_CovidCases_White.data,Alaska_UnitedStates.CTP_CovidCases_White.missing,California_UnitedStates.CTP_CovidCases_Unknown.data,California_UnitedStates.CTP_CovidCases_Unknown.missing,California_UnitedStates.CTP_CovidCases_White.data,California_UnitedStates.CTP_CovidCases_White.missing,Illinois_UnitedStates.CTP_CovidCases_Unknown.data,Illinois_UnitedStates.CTP_CovidCases_Unknown.missing,Illinois_UnitedStates.CTP_CovidCases_White.data,Illinois_UnitedStates.CTP_CovidCases_White.missing,Arkansas_UnitedStates.CTP_CovidCases_Unknown.data,Arkansas_UnitedStates.CTP_CovidCases_Unknown.missing,Arkansas_UnitedStates.CTP_CovidCases_White.data,Arkansas_UnitedStates.CTP_CovidCases_White.missing,Arizona_UnitedStates.CTP_CovidCases_Unknown.data,Arizona_UnitedStates.CTP_CovidCases_Unknown.missing,Arizona_UnitedStates.CTP_CovidCases_White.data,Arizona_UnitedStates.CTP_CovidCases_White.missing
0,2020-10-04,64200.0,0,48509.0,0,172300.0,0,186216.0,0,10351.0,0,40960.0,0,717983.0,0,16358.0,0,21365.0,0,70756.0,0,2295.0,0,3198.0,0,247693.0,0,99208.0,0,78921.0,0,89971.0,0,8900.0,0,50119.0,0,68456.0,0,55399.0,0
0,2020-10-05,64200.0,0,48509.0,0,172300.0,0,186216.0,0,10351.0,0,40960.0,0,717983.0,0,16358.0,0,21365.0,0,70756.0,0,2295.0,0,3198.0,0,247693.0,0,99208.0,0,78921.0,0,89971.0,0,8900.0,0,50119.0,0,68456.0,0,55399.0,0
0,2020-10-06,64200.0,0,48509.0,0,172300.0,0,186216.0,0,10351.0,0,40960.0,0,717983.0,0,16358.0,0,21365.0,0,70756.0,0,2295.0,0,3198.0,0,247693.0,0,99208.0,0,78921.0,0,89971.0,0,8900.0,0,50119.0,0,68456.0,0,55399.0,0
0,2020-10-07,64801.0,0,49446.0,0,171905.0,0,189549.0,0,10838.0,0,42970.0,0,729645.0,0,16358.0,0,21686.0,0,73568.0,0,2328.0,0,3393.0,0,249674.0,0,100382.0,0,80558.0,0,92617.0,0,8770.0,0,51550.0,0,69018.0,0,55918.0,0
0,2020-10-08,64801.0,0,49446.0,0,171905.0,0,189549.0,0,10838.0,0,42970.0,0,729645.0,0,16358.0,0,21686.0,0,73568.0,0,2328.0,0,3393.0,0,249674.0,0,100382.0,0,80558.0,0,92617.0,0,8770.0,0,51550.0,0,69018.0,0,55918.0,0
0,2020-10-09,64801.0,0,49446.0,0,171905.0,0,189549.0,0,10838.0,0,42970.0,0,729645.0,0,16358.0,0,21686.0,0,73568.0,0,2328.0,0,3393.0,0,249674.0,0,100382.0,0,80558.0,0,92617.0,0,8770.0,0,51550.0,0,69018.0,0,55918.0,0
0,2020-10-10,64801.0,0,49446.0,0,171905.0,0,189549.0,0,10838.0,0,42970.0,0,729645.0,0,16358.0,0,21686.0,0,73568.0,0,2328.0,0,3393.0,0,249674.0,0,100382.0,0,80558.0,0,92617.0,0,8770.0,0,51550.0,0,69018.0,0,55918.0,0
0,2020-10-11,66064.0,0,50912.0,0,172997.0,0,194632.0,0,11196.0,0,44123.0,0,743644.0,0,16675.0,0,22319.0,0,76452.0,0,2642.0,0,3590.0,0,252185.0,0,102955.0,0,84001.0,0,97533.0,0,9631.0,0,53843.0,0,68086.0,0,57862.0,0
0,2020-10-12,66064.0,0,50912.0,0,172997.0,0,194632.0,0,11196.0,0,44123.0,0,743644.0,0,16675.0,0,22319.0,0,76452.0,0,2642.0,0,3590.0,0,252185.0,0,102955.0,0,84001.0,0,97533.0,0,9631.0,0,53843.0,0,68086.0,0,57862.0,0
0,2020-10-13,66064.0,0,50912.0,0,172997.0,0,194632.0,0,11196.0,0,44123.0,0,743644.0,0,16675.0,0,22319.0,0,76452.0,0,2642.0,0,3590.0,0,252185.0,0,102955.0,0,84001.0,0,97533.0,0,9631.0,0,53843.0,0,68086.0,0,57862.0,0
0,2020-10-14,66919.0,0,51873.0,0,173399.0,0,198032.0,0,11727.0,0,46625.0,0,756248.0,0,16675.0,0,22898.0,0,79868.0,0,2758.0,0,3769.0,0,255063.0,0,104140.0,0,86341.0,0,101118.0,0,9696.0,0,55718.0,0,69068.0,0,58331.0,0
0,2020-10-15,66919.0,0,51873.0,0,173399.0,0,198032.0,0,11727.0,0,46625.0,0,756248.0,0,16675.0,0,22898.0,0,79868.0,0,2758.0,0,3769.0,0,255063.0,0,104140.0,0,86341.0,0,101118.0,0,9696.0,0,55718.0,0,69068.0,0,58331.0,0
0,2020-10-16,66919.0,0,51873.0,0,173399.0,0,198032.0,0,11727.0,0,46625.0,0,756248.0,0,16675.0,0,22898.0,0,79868.0,0,2758.0,0,3769.0,0,255063.0,0,104140.0,0,86341.0,0,101118.0,0,9696.0,0,55718.0,0,69068.0,0,58331.0,0
0,2020-10-17,66919.0,0,51873.0,0,173399.0,0,198032.0,0,11727.0,0,46625.0,0,756248.0,0,16675.0,0,22898.0,0,79868.0,0,2758.0,0,3769.0,0,255063.0,0,104140.0,0,86341.0,0,101118.0,0,9696.0,0,55718.0,0,69068.0,0,58331.0,0
0,2020-10-18,68678.0,0,53458.0,0,173982.0,0,203972.0,0,12007.0,0,47824.0,0,774274.0,0,16911.0,0,23934.0,0,82741.0,0,2884.0,0,4072.0,0,256166.0,0,106404.0,0,91971.0,0,107425.0,0,10285.0,0,58151.0,0,68693.0,0,60107.0,0
0,2020-10-19,68678.0,0,53458.0,0,173982.0,0,203972.0,0,12007.0,0,47824.0,0,774274.0,0,16911.0,0,23934.0,0,82741.0,0,2884.0,0,4072.0,0,256166.0,0,106404.0,0,91971.0,0,107425.0,0,10285.0,0,58151.0,0,68693.0,0,60107.0,0
0,2020-10-20,68678.0,0,53458.0,0,173982.0,0,203972.0,0,12007.0,0,47824.0,0,774274.0,0,16911.0,0,23934.0,0,82741.0,0,2884.0,0,4072.0,0,256166.0,0,106404.0,0,91971.0,0,107425.0,0,10285.0,0,58151.0,0,68693.0,0,60107.0,0
0,2020-10-21,69069.0,0,54305.0,0,174114.0,0,207598.0,0,12565.0,0,50401.0,0,789304.0,0,16911.0,0,24983.0,0,88710.0,0,2990.0,0,4280.0,0,259098.0,0,108007.0,0,95200.0,0,111937.0,0,10138.0,0,60043.0,0,69535.0,0,60891.0,0
0,2020-10-22,69069.0,0,54305.0,0,174114.0,0,207598.0,0,12565.0,0,50401.0,0,789304.0,0,16911.0,0,24983.0,0,88710.0,0,2990.0,0,4280.0,0,259098.0,0,108007.0,0,95200.0,0,111937.0,0,10138.0,0,60043.0,0,69535.0,0,60891.0,0
0,2020-10-23,69069.0,0,54305.0,0,174114.0,0,207598.0,0,12565.0,0,50401.0,0,789304.0,0,16911.0,0,24983.0,0,88710.0,0,2990.0,0,4280.0,0,259098.0,0,108007.0,0,95200.0,0,111937.0,0,10138.0,0,60043.0,0,69535.0,0,60891.0,0
0,2020-10-24,69069.0,0,54305.0,0,174114.0,0,207598.0,0,12565.0,0,50401.0,0,789304.0,0,16911.0,0,24983.0,0,88710.0,0,2990.0,0,4280.0,0,259098.0,0,108007.0,0,95200.0,0,111937.0,0,10138.0,0,60043.0,0,69535.0,0,60891.0,0
0,2020-10-25,75228.0,0,56269.0,0,176461.0,0,214109.0,0,12875.0,0,51672.0,0,812208.0,0,17165.0,0,26570.0,0,93572.0,0,3515.0,0,4547.0,0,266543.0,0,110436.0,0,100535.0,0,120359.0,0,10909.0,0,62820.0,0,70257.0,0,62481.0,0
0,2020-10-26,75228.0,0,56269.0,0,176461.0,0,214109.0,0,12875.0,0,51672.0,0,812208.0,0,17165.0,0,26570.0,0,93572.0,0,3515.0,0,4547.0,0,266543.0,0,110436.0,0,100535.0,0,120359.0,0,10909.0,0,62820.0,0,70257.0,0,62481.0,0
0,2020-10-27,75228.0,0,56269.0,0,176461.0,0,214109.0,0,12875.0,0,51672.0,0,812208.0,0,17165.0,0,26570.0,0,93572.0,0,3515.0,0,4547.0,0,266543.0,0,110436.0,0,100535.0,0,120359.0,0,10909.0,0,62820.0,0,70257.0,0,62481.0,0
0,2020-10-28,76514.0,0,57272.0,0,177459.0,0,218917.0,0,13961.0,0,55775.0,0,829827.0,0,17165.0,0,28540.0,0,100222.0,0,4012.0,0,4738.0,0,265665.0,0,112941.0,0,105471.0,0,125937.0,0,10621.0,0,64858.0,0,71336.0,0,63265.0,0
0,2020-10-29,76514.0,0,57272.0,0,177459.0,0,218917.0,0,13961.0,0,55775.0,0,829827.0,0,17165.0,0,28540.0,0,100222.0,0,4012.0,0,4738.0,0,265665.0,0,112941.0,0,105471.0,0,125937.0,0,10621.0,0,64858.0,0,71336.0,0,63265.0,0
0,2020-10-30,76514.0,0,57272.0,0,177459.0,0,218917.0,0,13961.0,0,55775.0,0,829827.0,0,17165.0,0,28540.0,0,100222.0,0,4012.0,0,4738.0,0,265665.0,0,112941.0,0,105471.0,0,125937.0,0,10621.0,0,64858.0,0,71336.0,0,63265.0,0
0,2020-10-31,76514.0,0,57272.0,0,177459.0,0,218917.0,0,13961.0,0,55775.0,0,829827.0,0,17165.0,0,28540.0,0,100222.0,0,4012.0,0,4738.0,0,265665.0,0,112941.0,0,105471.0,0,125937.0,0,10621.0,0,64858.0,0,71336.0,0,63265.0,0
0,2020-11-01,79243.0,0,59056.0,0,178943.0,0,226055.0,0,14480.0,0,57987.0,0,853621.0,0,17595.0,0,30891.0,0,107353.0,0,4599.0,0,5063.0,0,268018.0,0,116385.0,0,116552.0,0,135721.0,0,11179.0,0,67721.0,0,72603.0,0,65521.0,0
0,2020-11-02,79243.0,100,59056.0,100,178943.0,100,226055.0,100,14480.0,100,57987.0,100,853621.0,100,17595.0,100,30891.0,100,107353.0,100,4599.0,100,5063.0,100,268018.0,100,116385.0,100,116552.0,100,135721.0,100,11179.0,100,67721.0,100,72603.0,100,65521.0,100
0,2020-11-03,79243.0,100,59056.0,100,178943.0,100,226055.0,100,14480.0,100,57987.0,100,853621.0,100,17595.0,100,30891.0,100,107353.0,100,4599.0,100,5063.0,100,268018.0,100,116385.0,100,116552.0,100,135721.0,100,11179.0,100,67721.0,100,72603.0,100,65521.0,100
